RequestURI,StartTime,EndTime,Interval,Duration
req2024-05-12T19:15:51.493969800Z0.28352232695019486,1706691885530,1706691900860,0,15330,0
req2024-05-12T19:15:51.503481600Z0.5320634112101547,1706691881470,1706691889660,0,8190,0
req2024-05-12T19:15:51.493969800Z0.9009668681641486,1706691900720,1706691974360,0,73640,0
req2024-05-12T19:15:51.560537500Z0.009282956045109203,1706691895050,1706691946570,0,51520,0
req2024-05-12T19:15:51.561627100Z0.5318917053262027,1706691922700,1706692107710,0,185010,0
req2024-05-12T19:15:51.537415900Z0.17023835748558114,1706691910030,1706692038340,0,128310,0
req2024-05-12T19:15:51.515852500Z0.016680645825148388,1706691904850,1706692027490,0,122640,0
req2024-05-12T19:15:51.506480900Z0.22645468339416208,1706691915140,1706692043590,0,128450,0
req2024-05-12T19:15:51.498967900Z0.00892111006194407,1706691902890,1706691996830,0,93940,0
req2024-05-12T19:15:51.516854300Z0.6150704723517683,1706691902960,1706691997040,0,94080,0
req2024-05-12T19:15:51.525364800Z0.23517225606264325,1706691900440,1706691974360,0,73920,0
req2024-05-12T19:15:51.496969500Z0.7772778809162033,1706691895260,1706691951750,0,56490,0
req2024-05-12T19:15:51.513800800Z0.3878065609367898,1706691903730,1706692011880,0,108150,0
req2024-05-12T19:15:51.525364800Z0.2875923887174908,1706691922700,1706692108410,0,185710,0
req2024-05-12T19:15:51.563629Z0.14283515456605167,1706691894630,1706691927600,0,32970,0
req2024-05-12T19:15:51.558523700Z0.8199048951703208,1706691907860,1706692033650,0,125790,0
req2024-05-12T19:15:51.563629Z0.4088331871855948,1706691907930,1706692034770,0,126840,0
req2024-05-12T19:15:51.555523600Z0.08279589134438392,1706691896310,1706691959170,0,62860,0
req2024-05-12T19:15:51.523365300Z0.6029069446924372,1706691915770,1706692044080,0,128310,0
req2024-05-12T19:15:51.512799900Z0.6548312274066701,1706691914510,1706692043030,0,128520,0
req2024-05-12T19:15:51.497989Z0.8760975958946755,1706691920390,1706692054020,0,133630,0
req2024-05-12T19:15:51.511800800Z0.7075037049360913,1706691868870,1706691879370,0,10500,0
req2024-05-12T19:15:51.500473900Z0.5346591841977543,1706691909050,1706692035960,0,126910,0
req2024-05-12T19:15:51.528364200Z0.1883982613137295,1706691867540,1706691873000,0,5460,0
req2024-05-12T19:15:51.537415900Z0.24559569248589885,1706691920950,1706692085870,0,164920,0
req2024-05-12T19:15:51.545478700Z0.12818147215051579,1706691909400,1706692036800,0,127400,0
req2024-05-12T19:15:51.491967900Z0.840358126971781,1706691897570,1706691961130,0,63560,0
req2024-05-12T19:15:51.510480600Z0.9510239238197383,1706691908840,1706692035260,0,126420,0
req2024-05-12T19:15:51.543471700Z0.6235881309377879,1706691920810,1706692085940,0,165130,0
req2024-05-12T19:15:51.514853700Z0.6940799382216437,1706691912620,1706692040230,0,127610,0
req2024-05-12T19:15:51.560537500Z0.07672452639439764,1706691921090,1706692086080,0,164990,0
req2024-05-12T19:15:51.507482900Z0.45410397049581397,1706691921860,1706692089510,0,167650,0
req2024-05-12T19:15:51.501481500Z0.6327930272860774,1706691894630,1706691916470,0,21840,0
req2024-05-12T19:15:51.559539500Z0.9184478264461877,1706691912480,1706692039740,0,127260,0
req2024-05-12T19:15:51.560537500Z0.545607593669505,1706691914930,1706692043450,0,128520,0
req2024-05-12T19:15:51.501481500Z0.9582861946736202,1706691909260,1706692036450,0,127190,0
req2024-05-12T19:15:51.494968800Z0.8795184118343528,1706691894420,1706691915140,0,20720,0
req2024-05-12T19:15:51.560537500Z0.9870545437653339,1706691903940,1706692024620,0,120680,0
req2024-05-12T19:15:51.517853800Z0.015391504389623556,1706691896030,1706691956790,0,60760,0
req2024-05-12T19:15:51.516854300Z0.5327943164998433,1706691897850,1706691962810,0,64960,0
req2024-05-12T19:15:51.502481900Z0.8726463980889589,1706691922280,1706692102810,0,180530,0
req2024-05-12T19:15:51.501481500Z0.43246014667611277,1706691894770,1706691919620,0,24850,0
req2024-05-12T19:15:51.495967600Z0.15073824938803349,1706691895890,1706691956790,0,60900,0
req2024-05-12T19:15:51.506480900Z0.05910686484140315,1706691918080,1706692046320,0,128240,0
req2024-05-12T19:15:51.509480800Z0.6737595092077711,1706691903870,1706692017620,0,113750,0
req2024-05-12T19:15:51.525364800Z0.05255857753973103,1706691920460,1706692066410,0,145950,0
req2024-05-12T19:15:51.510480600Z0.8434836504434423,1706691910450,1706692038760,0,128310,0
req2024-05-12T19:15:51.549460700Z0.38612604035944387,1706691922630,1706692107150,0,184520,0
req2024-05-12T19:15:51.540400300Z0.48192074592015843,1706691903730,1706692011740,0,108010,0
req2024-05-12T19:15:51.548457800Z0.7239799810354953,1706691920530,1706692065710,0,145180,0
req2024-05-12T19:15:51.561627100Z0.5054345358268922,1706691913950,1706692041840,0,127890,0
req2024-05-12T19:15:51.524365200Z0.3834912374132208,1706691922910,1706692109180,0,186270,0
req2024-05-12T19:15:51.505480500Z0.7862644073060265,1706691900230,1706691967010,0,66780,0
req2024-05-12T19:15:51.501481500Z0.25825344555153407,1706691894630,1706691916400,0,21770,0
req2024-05-12T19:15:51.535401Z0.9480750079967274,1706691904640,1706692028190,0,123550,0
req2024-05-12T19:15:51.513800800Z0.34592510007440713,1706691913600,1706692041070,0,127470,0
req2024-05-12T19:15:51.508481500Z0.6393817557318603,1706691905200,1706692028820,0,123620,0
req2024-05-12T19:15:51.518853400Z0.3179263980659519,1706691893440,1706691908910,0,15470,0
req2024-05-12T19:15:51.502481900Z0.6963805200092668,1706691910170,1706692038620,0,128450,0
req2024-05-12T19:15:51.542459900Z0.303410457591233,1706691916120,1706692044780,0,128660,0
req2024-05-12T19:15:51.496969500Z0.028299470164384943,1706691895820,1706691956720,0,60900,0
req2024-05-12T19:15:51.501481500Z0.14806002150325748,1706691870480,1706691880140,0,9660,0
req2024-05-12T19:15:51.509480800Z0.06463904069205362,1706691880280,1706691885880,0,5600,0
req2024-05-12T19:15:51.544459Z0.7635439060840045,1706691922700,1706692107710,0,185010,0
req2024-05-12T19:15:51.504481100Z0.15682494013408055,1706691893090,1706691906950,0,13860,0
req2024-05-12T19:15:51.493969800Z0.12288284278023232,1706691894630,1706691918570,0,23940,0
req2024-05-12T19:15:51.511800800Z0.46878202514695444,1706691866770,1706691874050,0,7280,0
req2024-05-12T19:15:51.494968800Z0.9865752315961611,1706691909750,1706692037430,0,127680,0
req2024-05-12T19:15:51.552523Z0.07463996499170189,1706691903100,1706691999140,0,96040,0
req2024-05-12T19:15:51.551529Z0.9874040037645602,1706691922700,1706692107850,0,185150,0
req2024-05-12T19:15:51.512799900Z0.5593706955348783,1706691894280,1706691913110,0,18830,0
req2024-05-12T19:15:51.541478600Z0.04089216069942636,1706691922280,1706692102950,0,180670,0
req2024-05-12T19:15:51.498967900Z0.9676144768330986,1706691894840,1706691941320,0,46480,0
req2024-05-12T19:15:51.557538200Z0.13952439452005316,1706691921510,1706692088880,0,167370,0
req2024-05-12T19:15:51.522365900Z0.5268057630791335,1706691906460,1706692033650,0,127190,0
req2024-05-12T19:15:51.539401600Z0.2924502569544686,1706691923050,1706692109530,0,186480,0
req2024-05-12T19:15:51.558523700Z0.8956262470713106,1706691901210,1706691980380,0,79170,0
req2024-05-12T19:15:51.524365200Z0.37140647874755284,1706691902400,1706691996340,0,93940,0
req2024-05-12T19:15:51.531400600Z0.04507103382370603,1706691923120,1706692111140,0,188020,0
req2024-05-12T19:15:51.532400500Z0.6541770834563266,1706691903030,1706691998300,0,95270,0
req2024-05-12T19:15:51.559539500Z0.47772796905898585,1706691922700,1706692108620,0,185920,0
req2024-05-12T19:15:51.542459900Z0.28474459785446904,1706691922980,1706692109390,0,186410,0
req2024-05-12T19:15:51.502481900Z0.04382033904893834,1706691903030,1706691998440,0,95410,0
req2024-05-12T19:15:51.543471700Z0.2927745551582678,1706691923120,1706692110580,0,187460,0
req2024-05-12T19:15:51.539401600Z0.43643435513651685,1706691910170,1706692038480,0,128310,0
req2024-05-12T19:15:51.546461400Z0.17730254534785528,1706691903310,1706691999700,0,96390,0
req2024-05-12T19:15:51.534418400Z0.8353826443810664,1706691904430,1706692028120,0,123690,0
req2024-05-12T19:15:51.494968800Z0.4334996975679629,1706691899950,1706691964350,0,64400,0
req2024-05-12T19:15:51.515852500Z0.04269695746357127,1706691886230,1706691901910,0,15680,0
req2024-05-12T19:15:51.515852500Z0.9772101346447927,1706691878810,1706691883570,0,4760,0
req2024-05-12T19:15:51.491967900Z0.8073287869977563,1706691895260,1706691953220,0,57960,0
req2024-05-12T19:15:51.554523100Z0.38359121561547327,1706691900300,1706691971420,0,71120,0
req2024-05-12T19:15:51.510480600Z0.7426281811788412,1706691922280,1706692105330,0,183050,0
req2024-05-12T19:15:51.557538200Z0.9428963917111921,1706691909400,1706692036730,0,127330,0
req2024-05-12T19:15:51.535401Z0.1760204493801456,1706691910520,1706692039040,0,128520,0
req2024-05-12T19:15:51.548457800Z0.6680867409721102,1706691894420,1706691914860,0,20440,0
req2024-05-12T19:15:51.509480800Z0.7636368869516975,1706691900230,1706691966590,0,66360,0
req2024-05-12T19:15:51.536417Z0.5268600155235112,1706691894980,1706691942860,0,47880,0
req2024-05-12T19:15:51.523365300Z0.7894679745553578,1706691921020,1706692067460,0,146440,0
req2024-05-12T19:15:51.539401600Z0.6790920422902456,1706691895050,1706691946570,0,51520,0
req2024-05-12T19:15:51.495967600Z0.5636588067432775,1706691886440,1706691904430,0,17990,0
req2024-05-12T19:15:51.555523600Z0.11215861512237746,1706691921230,1706692087970,0,166740,0
req2024-05-12T19:15:51.498967900Z0.7891163557983344,1706691902190,1706691988570,0,86380,0
req2024-05-12T19:15:51.561627100Z0.8200892207289353,1706691922910,1706692109250,0,186340,0
req2024-05-12T19:15:51.513800800Z0.27655285563949383,1706691892110,1706691905620,0,13510,0
req2024-05-12T19:15:51.508481500Z0.5219702423839511,1706691902610,1706691996480,0,93870,0
req2024-05-12T19:15:51.526364100Z0.5955940082603051,1706691923120,1706692110650,0,187530,0
req2024-05-12T19:15:51.495967600Z0.9785905934611109,1706691894840,1706691941250,0,46410,0
req2024-05-12T19:15:51.518853400Z0.2811688839023919,1706691895190,1706691951680,0,56490,0
req2024-05-12T19:15:51.516854300Z0.2665760737288424,1706691910870,1706692039040,0,128170,0
req2024-05-12T19:15:51.508481500Z0.8105591338352103,1706691895190,1706691948320,0,53130,0
req2024-05-12T19:15:51.541478600Z0.07207027009806266,1706691908700,1706692034840,0,126140,0
req2024-05-12T19:15:51.554523100Z0.18739510441280793,1706691910030,1706692038550,0,128520,0
req2024-05-12T19:15:51.547458700Z0.5592122796725735,1706691908700,1706692035190,0,126490,0
req2024-05-12T19:15:51.527363300Z0.6879774209952919,1706691902400,1706691995920,0,93520,0
req2024-05-12T19:15:51.524365200Z0.6582013128915992,1706691909260,1706692036450,0,127190,0
req2024-05-12T19:15:51.507482900Z0.7706917312222156,1706691903100,1706691999140,0,96040,0
req2024-05-12T19:15:51.517853800Z0.678122476525472,1706691894560,1706691916400,0,21840,0
req2024-05-12T19:15:51.551529Z0.8436817192637925,1706691883640,1706691893020,0,9380,0
req2024-05-12T19:15:51.538415900Z0.1795308006763211,1706691909330,1706692036590,0,127260,0
req2024-05-12T19:15:51.549460700Z0.7890780117904407,1706691900300,1706691971350,0,71050,0
req2024-05-12T19:15:51.523365300Z0.23524088395770149,1706691922700,1706692108620,0,185920,0
req2024-05-12T19:15:51.495967600Z0.6725352639366197,1706691909400,1706692036940,0,127540,0
req2024-05-12T19:15:51.507482900Z0.8106259338280066,1706691900300,1706691971700,0,71400,0
req2024-05-12T19:15:51.538415900Z0.26368352257601646,1706691903380,1706692006770,0,103390,0
req2024-05-12T19:15:51.528364200Z0.7302043230522547,1706691907230,1706692033650,0,126420,0
req2024-05-12T19:15:51.526364100Z0.3203757027237423,1706691916120,1706692045060,0,128940,0
