RequestURI,StartTime,EndTime,Interval,Duration
req2024-05-12T14:24:11.191917100Z0.36397616440963454,1706692193320,1727525764748,0,841750,50
req2024-05-12T14:24:11.191917100Z0.350104268007281,1706692106310,1727525677738,0,643020,50
req2024-05-12T14:24:11.191917100Z0.30636433174784794,1706691981500,1727525552928,0,419510,50
req2024-05-12T14:24:11.184855Z0.5800895280608562,1706692285790,1727532857218,0,1202320,49
req2024-05-12T14:24:11.190917600Z0.7047319408228413,1706692266120,1727526837548,0,1066590,50
req2024-05-12T14:24:11.191917100Z0.40534396382685667,1706692084470,1727525655898,0,560980,50
req2024-05-12T14:24:11.185856200Z0.5269560018775203,1706692230980,1727531802408,0,908880,50
req2024-05-12T14:24:11.187858700Z0.9781984219527265,1706692070120,1727529641548,0,578970,50
req2024-05-12T14:24:11.190917600Z0.5353350620543674,1706692037500,1727526608928,0,476630,50
req2024-05-12T14:24:11.191917100Z0.8090156381399058,1706692244000,1727525815428,0,954800,50
req2024-05-12T14:24:11.187858700Z0.06900204260779852,1706691866840,1727529438268,0,184800,50
req2024-05-12T14:24:11.190917600Z0.7160366901385291,1706692283900,1727526855328,0,1160810,50
req2024-05-12T14:24:11.183855Z0.9945415012708146,1706692001240,1727533572668,0,434910,50
req2024-05-12T14:24:11.184855Z0.8011803059374918,1706691865720,1727532437148,0,148750,50
req2024-05-12T14:24:11.179855300Z0.8528296762888902,1706692136900,1727537708328,0,727300,50
req2024-05-12T14:24:11.169805400Z0.5862914578178373,1706692193460,1727547764888,0,838180,50
req2024-05-12T14:24:11.190917600Z0.29134978078723717,1706691862430,1727526433858,0,69510,50
req2024-05-12T14:24:11.189911700Z0.26005895729695516,1706691874330,1727527445758,0,246610,50
req2024-05-12T14:24:11.179855300Z0.6686315036453407,1706691957420,1727537528848,0,319340,50
req2024-05-12T14:24:11.188911700Z0.5532060536668185,1706691867540,1727528438968,0,218750,50
req2024-05-12T14:24:11.192918600Z0.817600106756712,1706691874750,1727524446178,0,248920,50
req2024-05-12T14:24:11.191917100Z0.8848516675385816,1706692267520,1727525838948,0,1049860,50
req2024-05-12T14:24:11.189911700Z0.23948860997359522,1706692036450,1727527607878,0,477260,50
req2024-05-12T14:24:11.185856200Z0.8092193421155314,1706692193460,1727531764888,0,837550,50
req2024-05-12T14:24:11.188911700Z0.6747534435052774,1706692301750,1727528873178,0,1186150,50
req2024-05-12T14:24:11.185856200Z0.5767266321019151,1706692036030,1727531607458,0,477890,50
req2024-05-12T14:24:11.184855Z0.5378918606416417,1706692196050,1727532767478,0,833700,50
req2024-05-12T14:24:11.185856200Z0.7173672643721137,1706692107710,1727531679138,0,654640,50
req2024-05-12T14:24:11.190917600Z0.6895144962200722,1706692119960,1727526691388,0,669410,50
req2024-05-12T14:24:11.192918600Z0.6001183892439048,1706691960010,1727524531438,0,336840,50
req2024-05-12T14:24:11.170803800Z0.5784137501132001,1706692193390,1727546764818,0,838390,50
req2024-05-12T14:24:11.188911700Z0.8096054739151823,1706691878250,1727528449678,0,279370,50
req2024-05-12T14:24:11.190917600Z0.7647866203254188,1706692003200,1727526574628,0,432530,50
req2024-05-12T14:24:11.188911700Z0.5443594579768842,1706691963020,1727528534448,0,394590,50
req2024-05-12T14:24:11.187858700Z0.8478165417143574,1706692284810,1727529856238,0,1163190,50
req2024-05-12T14:24:11.190917600Z0.38916095681327256,1706692286420,1727526857848,0,1180900,50
req2024-05-12T14:24:11.188911700Z0.9585543815318173,1706692232240,1727528803668,0,942340,50
req2024-05-12T14:24:11.191917100Z0.22682200360066518,1706692324710,1727525896138,0,1186080,40
req2024-05-12T14:24:11.186856400Z0.39567090495238644,1706691877340,1727530448768,0,260540,50
req2024-05-12T14:24:11.188911700Z0.254040792221217,1706692284880,1727528856308,0,1174250,50
req2024-05-12T14:24:11.184855Z0.9143744195805941,1706691868100,1727532439528,0,218400,50
req2024-05-12T14:24:11.191917100Z0.38341664993280766,1706692303080,1727525874508,0,1199730,48
req2024-05-12T14:24:11.188911700Z0.9689353232768718,1706692107290,1727528678718,0,640780,50
req2024-05-12T14:24:11.192918600Z0.5701013925728013,1706691865860,1727524437288,0,152810,50
req2024-05-12T14:24:11.184855Z0.436844532454295,1706692158390,1727532729818,0,784210,50
req2024-05-12T14:24:11.192918600Z0.47308543369704603,1706691867120,1727524438548,0,183050,50
req2024-05-12T14:24:11.189911700Z0.6889346312976573,1706692020630,1727527592058,0,422870,50
req2024-05-12T14:24:11.184855Z0.2776941761633951,1706691877060,1727532448488,0,246470,50
req2024-05-12T14:24:11.185856200Z0.8494351876658499,1706692303010,1727531874438,0,1181740,50
req2024-05-12T14:24:11.187858700Z0.9297310439037278,1706691862360,1727529433788,0,67340,50
req2024-05-12T14:24:11.188911700Z0.2639932396525343,1706691911920,1727528483348,0,336000,50
req2024-05-12T14:24:11.192918600Z0.8904698115618624,1706691961550,1727524532978,0,360640,50
req2024-05-12T14:24:11.186856400Z0.6967951171995225,1706692266190,1727530837618,0,1066520,50
req2024-05-12T14:24:11.185856200Z0.27603205021516586,1706692069420,1727531640848,0,580020,50
req2024-05-12T14:24:11.183855Z0.5291749790725556,1706692050520,1727533621948,0,518490,50
req2024-05-12T14:24:11.186856400Z0.3213925852475994,1706692070260,1727530641688,0,578690,50
req2024-05-12T14:24:11.187858700Z0.336739452397223,1706692265980,1727529837408,0,1065890,50
req2024-05-12T14:24:11.184855Z0.9445384171507774,1706691865580,1727532437008,0,111440,50
req2024-05-12T14:24:11.175803600Z0.23401792601269844,1706692104350,1727541675778,0,586880,50
req2024-05-12T14:24:11.189911700Z0.925941804933214,1706691883220,1727527454648,0,309470,50
req2024-05-12T14:24:11.185856200Z0.33048821296640907,1706692281100,1727531852528,0,1163050,50
req2024-05-12T14:24:11.189911700Z0.8631021595146523,1706692196260,1727527767688,0,871150,50
req2024-05-12T14:24:11.184855Z0.6806970715467511,1706692038620,1727532610048,0,515200,50
req2024-05-12T14:24:11.186856400Z0.336692275628114,1706692193460,1727530764888,0,831530,50
req2024-05-12T14:24:11.187858700Z0.1874176126411209,1706692067460,1727529638888,0,530740,50
req2024-05-12T14:24:11.182855200Z0.694788649529458,1706692001030,1727534572458,0,435400,50
req2024-05-12T14:24:11.170803800Z0.6899893954419163,1706692068930,1727546640358,0,575400,50
req2024-05-12T14:24:11.184855Z0.6743741520418561,1706691880420,1727532451848,0,287560,50
req2024-05-12T14:24:11.187858700Z0.6880409707817532,1706691867680,1727529439108,0,218960,50
req2024-05-12T14:24:11.184855Z0.41870614197148703,1706692227760,1727532799188,0,930930,50
req2024-05-12T14:24:11.184855Z0.03571593164956477,1706691873210,1727532444638,0,250250,50
req2024-05-12T14:24:11.187858700Z0.7618725774130972,1706692001310,1727529572738,0,434770,50
req2024-05-12T14:24:11.190917600Z0.7752530384317721,1706692104000,1727526675428,0,572950,50
req2024-05-12T14:24:11.184855Z0.30075238501770485,1706692141800,1727532713228,0,756840,50
req2024-05-12T14:24:11.188911700Z0.03902944982460377,1706692034770,1727528606198,0,456890,50
req2024-05-12T14:24:11.188911700Z0.3944621481968772,1706692252050,1727528823478,0,975660,50
req2024-05-12T14:24:11.191917100Z0.6044765925529181,1706692304480,1727525875908,0,1179570,50
req2024-05-12T14:24:11.190917600Z0.052264077220167016,1706692227970,1727526799398,0,930720,50
req2024-05-12T14:24:11.186856400Z0.5374883284962194,1706692036310,1727530607738,0,477470,50
req2024-05-12T14:24:11.185856200Z0.7626200497879001,1706692140890,1727531712318,0,757680,50
req2024-05-12T14:24:11.184855Z0.3349332530771345,1706692104070,1727532675498,0,583310,50
req2024-05-12T14:24:11.185856200Z0.6747193888145067,1706691865510,1727531436938,0,111510,50
req2024-05-12T14:24:11.188911700Z0.6969268050678441,1706691883780,1727528455208,0,309540,50
req2024-05-12T14:24:11.181854400Z0.9461878028788007,1706692266050,1727535837478,0,1066520,50
req2024-05-12T14:24:11.188911700Z0.4752184930688699,1706692105680,1727528677108,0,644630,50
req2024-05-12T14:24:11.184855Z0.1807228219135767,1706692000330,1727532571758,0,414260,50
req2024-05-12T14:24:11.189911700Z0.37730998796673765,1706692284600,1727527856028,0,1174320,50
req2024-05-12T14:24:11.186856400Z0.26361671896094285,1706692069210,1727530640638,0,574980,50
req2024-05-12T14:24:11.190917600Z0.9898682839940969,1706692159580,1727526731008,0,789670,50
req2024-05-12T14:24:11.190917600Z0.3191207571008977,1706691877760,1727526449188,0,262290,50
req2024-05-12T14:24:11.168802400Z0.26464512539917073,1706692298180,1727548869608,0,1181950,50
req2024-05-12T14:24:11.191917100Z0.7525445886485614,1706692231050,1727525802478,0,914270,50
req2024-05-12T14:24:11.184855Z0.41589558997848264,1706691959800,1727532531228,0,335930,50
req2024-05-12T14:24:11.190917600Z0.5612033317630659,1706692231120,1727526802548,0,948850,50
req2024-05-12T14:24:11.188911700Z0.022468085102992585,1706691867680,1727528439108,0,218750,50
req2024-05-12T14:24:11.192918600Z0.611204926521004,1706691882240,1727524453668,0,294560,50
req2024-05-12T14:24:11.185856200Z0.7749941061100274,1706691909610,1727531481038,0,318850,50
req2024-05-12T14:24:11.187858700Z0.9404562509478805,1706691960710,1727529532138,0,363020,50
req2024-05-12T14:24:11.191917100Z0.7254948512478766,1706692266330,1727525837758,0,1064070,50
req2024-05-12T14:24:11.178855100Z0.9757436228613466,1706691981010,1727538552438,0,396830,50
req2024-05-12T14:24:11.187858700Z0.25310216679210173,1706692020700,1727529592128,0,422800,50
req2024-05-12T14:24:11.186856400Z0.425113662136846,1706691862640,1727530434068,0,66850,50
req2024-05-12T14:24:11.184855Z0.48349460935454625,1706692265980,1727532837408,0,1066310,50
req2024-05-12T14:24:11.183855Z0.974715740770187,1706691959450,1727533530878,0,325290,50
req2024-05-12T14:24:11.184855Z0.3872825735504313,1706691977230,1727532548658,0,380030,50
req2024-05-12T14:24:11.191917100Z0.24689925654710854,1706691880350,1727525451778,0,287770,50
req2024-05-12T14:24:11.174804500Z0.39088415107815877,1706691911640,1727542483068,0,336280,50
req2024-05-12T14:24:11.192918600Z0.2999197983707296,1706691864390,1727524435818,0,114870,50
req2024-05-12T14:24:11.176803800Z0.9635356453153545,1706691874820,1727540446248,0,248780,50
req2024-05-12T14:24:11.191917100Z0.6633581180146403,1706692209280,1727525780708,0,865690,50
req2024-05-12T14:24:11.190917600Z0.2826195570681995,1706691962040,1727526533468,0,361620,50
req2024-05-12T14:24:11.191917100Z0.7842812284865353,1706692120030,1727525691458,0,643650,50
req2024-05-12T14:24:11.189911700Z0.060491858871527415,1706691961620,1727527533048,0,360640,50
req2024-05-12T14:24:11.188911700Z0.13043794683096255,1706691866560,1727528437988,0,166460,50
req2024-05-12T14:24:11.191917100Z0.5739436120267417,1706692069140,1727525640568,0,580790,50
req2024-05-12T14:24:11.171804700Z0.9553815188002123,1706692107080,1727545678508,0,642320,50
req2024-05-12T14:24:11.184855Z0.6140252837271097,1706692123600,1727532695028,0,735210,50
req2024-05-12T14:24:11.186856400Z0.9337044851858999,1706692105890,1727530677318,0,644420,50
req2024-05-12T14:24:11.188911700Z0.8540924202624087,1706692105120,1727528676548,0,607810,50
req2024-05-12T14:24:11.184855Z0.5479780502100535,1706692230980,1727532802408,0,899570,50
req2024-05-12T14:24:11.188911700Z0.9979023143605591,1706692231190,1727528802618,0,946680,50
req2024-05-12T14:24:11.181854400Z0.7190927270442831,1706691875450,1727535446878,0,248010,50
req2024-05-12T14:24:11.189911700Z0.6422367629959095,1706691862430,1727527433858,0,67060,50
req2024-05-12T14:24:11.191917100Z0.7463435142366729,1706692193390,1727525764818,0,838390,50
req2024-05-12T14:24:11.185856200Z0.1336698539455149,1706692266120,1727531837548,0,1066520,50
req2024-05-12T14:24:11.192918600Z0.8101478308316743,1706691908910,1727524480338,0,300300,50
req2024-05-12T14:24:11.186856400Z0.7062376615289881,1706692003410,1727530574838,0,439810,50
req2024-05-12T14:24:11.190917600Z0.2850572379357855,1706692210400,1727526781828,0,908320,50
req2024-05-12T14:24:11.190917600Z0.08641648582972772,1706692267240,1727526838668,0,1063860,50
req2024-05-12T14:24:11.190917600Z0.005326991272441184,1706692303500,1727526874928,0,1178240,48
req2024-05-12T14:24:11.186856400Z0.09864651562061444,1706692302940,1727530874368,0,1181880,50
req2024-05-12T14:24:11.185856200Z0.9160330247184225,1706692208720,1727531780148,0,879130,50
req2024-05-12T14:24:11.190917600Z0.6440513692508028,1706692068580,1727526640008,0,560420,50
req2024-05-12T14:24:11.192918600Z0.31379111931100856,1706691909890,1727524481318,0,330400,50
req2024-05-12T14:24:11.190917600Z0.17802307769680903,1706692052900,1727526624328,0,519260,50
req2024-05-12T14:24:11.183855Z0.42126018742616744,1706692140680,1727533712108,0,721910,50
req2024-05-12T14:24:11.191917100Z0.30770948975998713,1706692265980,1727525837408,0,1081150,50
req2024-05-12T14:24:11.190917600Z0.39478799486432803,1706691914720,1727526486148,0,347480,50
req2024-05-12T14:24:11.190917600Z0.3351292332832001,1706691961550,1727526532978,0,361060,50
req2024-05-12T14:24:11.185856200Z0.7515658007463826,1706692068580,1727531640008,0,575890,50
req2024-05-12T14:24:11.191917100Z0.8514750723735892,1706691867190,1727525438618,0,201040,50
req2024-05-12T14:24:11.187858700Z0.5298700565173345,1706692267380,1727529838808,0,1063720,50
req2024-05-12T14:24:11.191917100Z0.529101101856405,1706692249740,1727525821168,0,979580,50
req2024-05-12T14:24:11.186856400Z0.6558693344530437,1706692053250,1727530624678,0,545440,50
req2024-05-12T14:24:11.190917600Z0.22169402661841298,1706692196190,1727526767618,0,871640,50
req2024-05-12T14:24:11.192918600Z0.4622801492742563,1706691911430,1727524482858,0,336490,50
req2024-05-12T14:24:11.188911700Z0.6613305305462539,1706692212850,1727528784278,0,897960,50
req2024-05-12T14:24:11.189911700Z0.18989037712754953,1706692141520,1727527712948,0,756280,50
req2024-05-12T14:24:11.187858700Z0.35320091169098,1706691876990,1727529448418,0,246540,50
req2024-05-12T14:24:11.189911700Z0.9258538637860781,1706691866420,1727527437848,0,165970,50
req2024-05-12T14:24:11.191917100Z0.745543793855357,1706692227690,1727525799118,0,895860,50
req2024-05-12T14:24:11.190917600Z0.7567290384215553,1706691862570,1727526433998,0,93870,50
req2024-05-12T14:24:11.183855Z0.2222033899421434,1706692105610,1727533677038,0,644910,50
req2024-05-12T14:24:11.191917100Z0.24320014502655063,1706692230770,1727525802198,0,924350,50
req2024-05-12T14:24:11.189911700Z0.19266678706668172,1706692141870,1727527713298,0,765030,50
req2024-05-12T14:24:11.186856400Z0.5601007133240565,1706691867750,1727530439178,0,218820,50
req2024-05-12T14:24:11.191917100Z0.6321514774172801,1706692141800,1727525713228,0,765940,50
req2024-05-12T14:24:11.185856200Z0.12869604156698178,1706692002430,1727531573858,0,432810,50
req2024-05-12T14:24:11.184855Z0.4753069101423113,1706692213760,1727532785188,0,915740,50
req2024-05-12T14:24:11.190917600Z0.2787041468946617,1706692070120,1727526641548,0,578900,50
req2024-05-12T14:24:11.184855Z0.3086831214097857,1706691883150,1727532454578,0,293790,50
req2024-05-12T14:24:11.190917600Z0.7859546857073171,1706692069490,1727526640918,0,579880,50
req2024-05-12T14:24:11.184855Z0.9166722629934774,1706691866420,1727532437848,0,168280,50
req2024-05-12T14:24:11.185856200Z0.9925738258141679,1706691877340,1727531448768,0,258160,50
req2024-05-12T14:24:11.185856200Z0.5342616787430309,1706691959590,1727531531018,0,320670,50
req2024-05-12T14:24:11.187858700Z0.5009322947611492,1706692325690,1727529897118,0,1175790,43
req2024-05-12T14:24:11.183855Z0.9478109960617773,1706692068860,1727533640288,0,575470,50
req2024-05-12T14:24:11.191917100Z0.24865994850022854,1706692283970,1727525855398,0,1161160,50
req2024-05-12T14:24:11.184855Z0.8796966706846401,1706692001730,1727532573158,0,434140,50
req2024-05-12T14:24:11.191917100Z0.471777032340686,1706692286560,1727525857988,0,1181390,50
req2024-05-12T14:24:11.191917100Z0.9995765207783615,1706692105190,1727525676618,0,607600,50
req2024-05-12T14:24:11.192918600Z0.6571515753773612,1706691960150,1727524531578,0,363930,50
req2024-05-12T14:24:11.190917600Z0.36698395318430255,1706691960430,1727526531858,0,363650,50
req2024-05-12T14:24:11.185856200Z0.5098561288642444,1706692120100,1727531691528,0,669060,50
req2024-05-12T14:24:11.191917100Z0.5762357012691559,1706691910590,1727525482018,0,332640,50
req2024-05-12T14:24:11.185856200Z0.39986689333477543,1706692034070,1727531605498,0,440440,50
req2024-05-12T14:24:11.191917100Z0.031240852862706947,1706691957700,1727525529128,0,322210,50
req2024-05-12T14:24:11.186856400Z0.17556593243446872,1706691868100,1727530439528,0,218120,50
req2024-05-12T14:24:11.185856200Z0.03612200991418124,1706692281030,1727531852458,0,1163120,50
req2024-05-12T14:24:11.186856400Z0.7760424037144767,1706692137040,1727530708468,0,725550,50
req2024-05-12T14:24:11.184855Z0.7032728860273428,1706692140680,1727532712108,0,758870,50
req2024-05-12T14:24:11.192918600Z0.7309859289220658,1706691877620,1727524449048,0,258860,50
req2024-05-12T14:24:11.188911700Z0.6234334601353547,1706692033930,1727528605358,0,443030,50
req2024-05-12T14:24:11.188911700Z0.663981169999176,1706692070120,1727528641548,0,578970,50
req2024-05-12T14:24:11.192918600Z0.37518624207182916,1706691910870,1727524482298,0,333340,50
req2024-05-12T14:24:11.190917600Z0.8604914507043435,1706692193320,1727526764748,0,842380,50
req2024-05-12T14:24:11.190917600Z0.15341435140117887,1706692003830,1727526575258,0,432880,50
req2024-05-12T14:24:11.189911700Z0.5015952031631307,1706692120380,1727527691808,0,738360,50
req2024-05-12T14:24:11.183855Z0.915312697958301,1706692034420,1727533605848,0,451150,50
req2024-05-12T14:24:11.190917600Z0.31802532255933746,1706691909820,1727526481248,0,318220,50
req2024-05-12T14:24:11.188911700Z0.38033196903718314,1706692158250,1727528729678,0,784770,50
req2024-05-12T14:24:11.170803800Z0.9913695222456379,1706691981360,1727546552788,0,419860,50
req2024-05-12T14:24:11.188911700Z0.033076896800215416,1706692103370,1727528674798,0,584570,50
req2024-05-12T14:24:11.185856200Z0.5203280773015384,1706692154610,1727531726038,0,789110,50
req2024-05-12T14:24:11.189911700Z0.7682251547911004,1706691862500,1727527433928,0,69580,50
req2024-05-12T14:24:11.191917100Z0.5491070360677149,1706692036730,1727525608158,0,476770,50
req2024-05-12T14:24:11.184855Z0.8446876122376669,1706691980800,1727532552228,0,394310,50
req2024-05-12T14:24:11.189911700Z0.5016029980354326,1706692265910,1727527837338,0,1065050,50
req2024-05-12T14:24:11.187858700Z0.5277447283372255,1706692034700,1727529606128,0,459130,50
req2024-05-12T14:24:11.186856400Z0.6529236361035343,1706692193320,1727530764748,0,844200,50
req2024-05-12T14:24:11.191917100Z0.2157426960953832,1706692140400,1727525711828,0,759430,50
req2024-05-12T14:24:11.172805600Z0.42655150575761347,1706692266540,1727544837968,0,1064490,50
req2024-05-12T14:24:11.189911700Z0.27610786228471995,1706692107710,1727527679138,0,654710,50
req2024-05-12T14:24:11.190917600Z0.7946158749653663,1706692002430,1727526573858,0,432740,50
req2024-05-12T14:24:11.191917100Z0.21655413987923666,1706692158460,1727525729888,0,784000,50
req2024-05-12T14:24:11.187858700Z0.5872919295933412,1706691867680,1727529439108,0,218960,50
req2024-05-12T14:24:11.187858700Z0.11549239749439277,1706692230840,1727529802268,0,915390,50
req2024-05-12T14:24:11.185856200Z0.5358559787805133,1706691867400,1727531438828,0,201320,50
req2024-05-12T14:24:11.182855200Z0.38602570714391926,1706692153280,1727534724708,0,751100,50
req2024-05-12T14:24:11.192918600Z0.08065374492784216,1706691874890,1727524446318,0,248430,50
req2024-05-12T14:24:11.189911700Z0.8946399770617685,1706691910870,1727527482298,0,332290,50
req2024-05-12T14:24:11.190917600Z0.877776453145262,1706692021330,1727526592758,0,430640,50
req2024-05-12T14:24:11.185856200Z0.9411525920579884,1706691963020,1727531534448,0,394590,50
req2024-05-12T14:24:11.189911700Z0.5707425597664985,1706692001660,1727527573088,0,431760,50
req2024-05-12T14:24:11.189911700Z0.057299865553752216,1706691960080,1727527531508,0,335650,50
req2024-05-12T14:24:11.184855Z0.8135442266226529,1706691957910,1727532529338,0,321300,50
req2024-05-12T14:24:11.190917600Z0.3872227929928913,1706692265980,1727526837408,0,1081360,50
req2024-05-12T14:24:11.176803800Z0.6349057189711883,1706692210120,1727540781548,0,909580,50
req2024-05-12T14:24:11.192918600Z0.10366489455035999,1706691862430,1727524433858,0,68320,50
req2024-05-12T14:24:11.185856200Z0.8118625235585818,1706691878250,1727531449678,0,275940,50
req2024-05-12T14:24:11.186856400Z0.3554801299563626,1706691865790,1727530437218,0,153020,50
req2024-05-12T14:24:11.185856200Z0.3392571054388015,1706691867960,1727531439388,0,218680,50
req2024-05-12T14:24:11.187858700Z0.4660188185143014,1706692154890,1727529726318,0,751520,50
req2024-05-12T14:24:11.184855Z0.01652930804749786,1706691912060,1727532483488,0,348950,50
req2024-05-12T14:24:11.185856200Z0.08934965985233978,1706692050520,1727531621948,0,518350,50
req2024-05-12T14:24:11.187858700Z0.12283905724039479,1706692068440,1727529639868,0,561260,50
req2024-05-12T14:24:11.184855Z0.8397778871326053,1706692052760,1727532624188,0,519470,50
req2024-05-12T14:24:11.184855Z0.8685161112600597,1706691873980,1727532445408,0,249480,50
req2024-05-12T14:24:11.186856400Z0.4037802229546589,1706692038620,1727530610048,0,530530,50
req2024-05-12T14:24:11.185856200Z0.3058694455636165,1706692158530,1727531729958,0,784000,50
req2024-05-12T14:24:11.190917600Z0.7337624719219156,1706691978350,1727526549778,0,386610,50
req2024-05-12T14:24:11.186856400Z0.8296043203305388,1706691865300,1727530436728,0,114100,50
req2024-05-12T14:24:11.185856200Z0.6400789694770759,1706691911290,1727531482718,0,331730,50
req2024-05-12T14:24:11.185856200Z0.3491891702243153,1706692067390,1727531638818,0,542220,50
req2024-05-12T14:24:11.190917600Z0.4121815161572824,1706692213690,1727526785118,0,916300,50
req2024-05-12T14:24:11.191917100Z0.4785481436943605,1706692303360,1727525874788,0,1199520,48
