RequestURI,StartTime,EndTime,Interval,Duration
req2024-05-12T11:59:22.866357400Z0.7531811744627701,1706692204940,1727411776368,0,774760,50
req2024-05-12T11:59:22.867359600Z0.0035652804415736705,1706692549690,1727411121118,0,3042480,0
req2024-05-12T11:59:22.849398400Z0.9813307762885751,1706692342140,1727428913568,0,1999690,0
req2024-05-12T11:59:22.851826Z0.9972695161848463,1706692711110,1727427282538,0,3328290,0
req2024-05-12T11:59:22.867359600Z0.3425865183835367,1706692259890,1727410831318,0,1426040,0
req2024-05-12T11:59:22.867359600Z0.5314955158848036,1706692205010,1727410776438,0,774830,50
req2024-05-12T11:59:22.849398400Z0.8721480205877169,1706692277460,1727428848888,0,1896510,0
req2024-05-12T11:59:22.866357400Z0.7310711712611558,1706692511190,1727412082618,0,2813720,0
req2024-05-12T11:59:22.867359600Z0.7563442758068643,1706692480740,1727411052168,0,2403520,0
req2024-05-12T11:59:22.867359600Z0.33745865376949913,1706692280330,1727410851758,0,1916600,0
req2024-05-12T11:59:22.865362600Z0.3465320941712473,1706692393170,1727412964598,0,2287950,0
req2024-05-12T11:59:22.849398400Z0.9672505472282751,1706692233220,1727428804648,0,973070,50
req2024-05-12T11:59:22.845893Z0.2636981395477762,1706692555990,1727433127418,0,3147130,0
req2024-05-12T11:59:22.780843200Z0.3254274437323269,1706692423480,1727497994908,0,2403310,0
req2024-05-12T11:59:22.870903900Z0.8556226064122355,1706692550250,1727408121678,0,3045350,0
req2024-05-12T11:59:22.867359600Z0.8098801879349893,1706692255760,1727410827188,0,1372840,0
req2024-05-12T11:59:22.846889300Z0.9595763455991052,1706692512660,1727432084088,0,2839410,0
req2024-05-12T11:59:22.809449Z0.33675340815676436,1706692539190,1727469110618,0,2904020,0
req2024-05-12T11:59:22.867359600Z0.6947872700351214,1706692531700,1727411103128,0,2892610,0
req2024-05-12T11:59:22.851826Z0.5458456603848134,1706692731830,1727427303258,0,3685360,0
req2024-05-12T11:59:22.870903900Z0.7416391226168834,1706692734560,1727408305988,0,3713430,0
req2024-05-12T11:59:22.831307Z0.5259453352148745,1706692234200,1727446805628,0,983010,50
req2024-05-12T11:59:22.849398400Z0.8692527956844411,1706692260870,1727428832298,0,1462370,0
req2024-05-12T11:59:22.847887200Z0.40577693080554944,1706692531350,1727431102778,0,2832620,0
req2024-05-12T11:59:22.851826Z0.07492479814739195,1706692276760,1727426848188,0,1820210,0
req2024-05-12T11:59:22.846889300Z0.33527113434508105,1706692735540,1727432306968,0,3756200,0
req2024-05-12T11:59:22.866357400Z0.7477460504697333,1706692425020,1727411996448,0,2422070,0
req2024-05-12T11:59:22.867359600Z0.6712734764854397,1706692393030,1727410964458,0,2284030,0
req2024-05-12T11:59:22.870903900Z0.28329660973754756,1706692544020,1727408115448,0,2953930,0
req2024-05-12T11:59:22.847887200Z0.7212582370530191,1706692659100,1727431230528,0,3147970,0
req2024-05-12T11:59:22.833310300Z0.6616242550135244,1706692384000,1727444955428,0,2229990,0
req2024-05-12T11:59:22.849398400Z0.8238723000827095,1706692264300,1727428835728,0,1521730,0
req2024-05-12T11:59:22.867359600Z0.457150373760417,1706692286000,1727410857428,0,1919120,0
req2024-05-12T11:59:22.867359600Z0.9194854233670423,1706692466950,1727411038378,0,2403100,0
req2024-05-12T11:59:22.865362600Z0.3082958171696025,1706692497050,1727413068478,0,2428230,0
req2024-05-12T11:59:22.851826Z0.7980424356226439,1706692554870,1727427126298,0,3138240,0
req2024-05-12T11:59:22.849398400Z0.13231120644283656,1706692232800,1727428804228,0,930510,50
req2024-05-12T11:59:22.867359600Z0.8810576607149206,1706692346130,1727410917558,0,2010190,0
req2024-05-12T11:59:22.846889300Z0.1738147963483221,1706692722730,1727432294158,0,3488170,0
req2024-05-12T11:59:22.865362600Z0.05371951092808025,1706692437690,1727413009118,0,2418080,0
req2024-05-12T11:59:22.846889300Z0.028561829009694506,1706692500760,1727432072188,0,2499420,0
req2024-05-12T11:59:22.849398400Z0.6497814704619509,1706692736100,1727429307528,0,3772370,0
req2024-05-12T11:59:22.867359600Z0.3738973070646304,1706691949090,1727410520518,0,526400,47
req2024-05-12T11:59:22.813476400Z0.15894126810622833,1706692248550,1727464819978,0,1270640,2
req2024-05-12T11:59:22.866357400Z0.05312138380995235,1706692255340,1727411826768,0,1355690,0
req2024-05-12T11:59:22.866357400Z0.19038599937708933,1706692402200,1727411973628,0,2313360,0
req2024-05-12T11:59:22.866357400Z0.8360985066394787,1706692392890,1727411964318,0,2277870,0
req2024-05-12T11:59:22.846889300Z0.714900232657595,1706692578740,1727432150168,0,3205720,0
req2024-05-12T11:59:22.848888600Z0.8795382664380328,1706692358030,1727429929458,0,2091460,0
req2024-05-12T11:59:22.866357400Z0.6046332600686374,1706691947690,1727411519118,0,366170,34
req2024-05-12T11:59:22.849398400Z0.7864701524650429,1706692555150,1727429126578,0,3142650,0
req2024-05-12T11:59:22.846889300Z0.19545244167762243,1706692509510,1727432080938,0,2763600,0
req2024-05-12T11:59:22.867359600Z0.8777458433703614,1706692202560,1727410773988,0,741230,50
req2024-05-12T11:59:22.847887200Z0.09057684783170972,1706692404930,1727430976358,0,2328270,0
req2024-05-12T11:59:22.867359600Z0.40213354883217367,1706692232590,1727410804018,0,909020,50
req2024-05-12T11:59:22.781819900Z0.2749666995623552,1706692578530,1727497149958,0,3198930,0
req2024-05-12T11:59:22.851826Z0.5064926067270508,1706692723290,1727427294718,0,3504550,0
req2024-05-12T11:59:22.866357400Z0.5667701261240674,1706692232660,1727411804088,0,921760,50
req2024-05-12T11:59:22.850813100Z0.2085275537351885,1706692537790,1727428109218,0,2904930,0
req2024-05-12T11:59:22.870903900Z0.6673368035184949,1706692521410,1727408092838,0,2842770,0
req2024-05-12T11:59:22.867359600Z0.9532633841380105,1706692341790,1727410913218,0,1996540,0
req2024-05-12T11:59:22.802930900Z0.5198736300992025,1706692760530,1727476331958,0,3792320,0
req2024-05-12T11:59:22.866357400Z2.573310333873202E-4,1706692385330,1727411956758,0,2256030,0
req2024-05-12T11:59:22.850813100Z0.23674519252744852,1706692493690,1727428065118,0,2403520,0
req2024-05-12T11:59:22.849398400Z0.052613589475324574,1706692707400,1727429278828,0,3298260,0
req2024-05-12T11:59:22.792885700Z0.47324805363805156,1706692663580,1727489235008,0,3155110,0
req2024-05-12T11:59:22.851826Z0.897676003775654,1706692364890,1727426936318,0,2120580,0
req2024-05-12T11:59:22.848888600Z0.5751177388131985,1706692292860,1727429864288,0,1912890,0
req2024-05-12T11:59:22.851826Z0.8635728283097375,1706692500060,1727427071488,0,2485910,0
req2024-05-12T11:59:22.849398400Z0.35477691563342717,1706692512450,1727429083878,0,2833180,0
req2024-05-12T11:59:22.850813100Z0.2644497872275634,1706692382320,1727427953748,0,2171470,0
req2024-05-12T11:59:22.867359600Z0.8615903682120919,1706692684160,1727411255588,0,3259060,0
req2024-05-12T11:59:22.834307100Z0.9756308509727946,1706692366850,1727443938278,0,2118550,0
req2024-05-12T11:59:22.811489900Z0.17781737712230639,1706692264510,1727466835938,0,1544270,0
req2024-05-12T11:59:22.866357400Z0.8733327195809631,1706692279910,1727411851338,0,1908130,0
req2024-05-12T11:59:22.849398400Z0.41355138725336016,1706692232730,1727428804158,0,928270,50
req2024-05-12T11:59:22.850813100Z0.9424726069971086,1706692142990,1727427714418,0,723310,50
req2024-05-12T11:59:22.849398400Z0.7184781658149448,1706692382880,1727428954308,0,2177630,0
req2024-05-12T11:59:22.851826Z0.041501656265116815,1706692385330,1727426956758,0,2251900,0
req2024-05-12T11:59:22.870903900Z0.0198762296814311,1706692631590,1727408203018,0,3166240,0
req2024-05-12T11:59:22.866357400Z0.10515953659560551,1706692260170,1727411831598,0,1453060,0
req2024-05-12T11:59:22.871927100Z0.7676299435733965,1706692276900,1727406848328,0,1860950,0
req2024-05-12T11:59:22.870903900Z0.7446197971678918,1706692632290,1727408203718,0,3158120,0
req2024-05-12T11:59:22.871927100Z0.8041190243109566,1706692265840,1727406837268,0,1587530,0
req2024-05-12T11:59:22.848888600Z0.3205969539673019,1706692403740,1727429975168,0,2323370,0
req2024-05-12T11:59:22.847887200Z0.507180950285235,1706692511470,1727431082898,0,2828000,0
req2024-05-12T11:59:22.849398400Z0.10041248148729698,1706692531560,1727429102988,0,2884840,0
req2024-05-12T11:59:22.871927100Z0.7951903269781501,1706692402270,1727406973698,0,2313290,0
req2024-05-12T11:59:22.871927100Z0.9639861661857302,1706692262130,1727406833558,0,1520260,0
req2024-05-12T11:59:22.867359600Z0.31253728653825186,1706692264510,1727410835938,0,1547070,0
req2024-05-12T11:59:22.867359600Z0.10244184579965832,1706692262060,1727410833488,0,1511440,0
req2024-05-12T11:59:22.947648700Z0.5151766063383314,1706692669040,1727331240468,0,3217550,0
req2024-05-12T11:59:22.772335400Z0.8788341351327139,1706692379590,1727505951018,0,2144800,0
req2024-05-12T11:59:22.947648700Z0.369149965195545,1706692742750,1727331314178,0,3809330,0
req2024-05-12T11:59:23.016772700Z0.9467801432780552,1706692470730,1727262042158,0,2403240,0
req2024-05-12T11:59:23.017770300Z0.6685848895772977,1706692258210,1727260829638,0,1403010,0
req2024-05-12T11:59:22.951247300Z0.39467238578228936,1706692261430,1727326832858,0,1484070,0
req2024-05-12T11:59:22.821383600Z0.34654335908908607,1706692232730,1727456804158,0,928270,50
req2024-05-12T11:59:23.017770300Z0.38561113969856153,1706692496980,1727261068408,0,2427390,0
req2024-05-12T11:59:23.016772700Z0.7064576438223439,1706692259680,1727261831108,0,1416380,0
req2024-05-12T11:59:22.834307100Z0.40813091872980967,1706692258070,1727443829498,0,1376760,0
req2024-05-12T11:59:22.947648700Z0.21507100190261264,1706692531560,1727331102988,0,2884840,0
req2024-05-12T11:59:22.836308500Z0.9585522824868655,1706692145720,1727441717148,0,752220,50
req2024-05-12T11:59:22.946167Z0.6563769000897415,1706692265210,1727331836638,0,1579410,0
req2024-05-12T11:59:22.812484900Z0.08910007609030979,1706692272070,1727465843498,0,1730470,0
req2024-05-12T11:59:22.838834200Z0.5083096368052747,1706692508880,1727440080308,0,2759610,0
req2024-05-12T11:59:23.016772700Z0.45518695509086304,1706692503700,1727262075128,0,2520910,0
req2024-05-12T11:59:23.020295500Z0.47000865493951294,1706692232590,1727257804018,0,919800,50
req2024-05-12T11:59:23.017770300Z0.35945808367399135,1706692343260,1727260914688,0,1986740,0
req2024-05-12T11:59:22.947648700Z0.5819958988897989,1706692578110,1727331149538,0,3195220,0
req2024-05-12T11:59:23.017770300Z0.0154344656315476,1706692265000,1727260836428,0,1567930,0
req2024-05-12T11:59:22.835308400Z0.6500506469050966,1706692371960,1727442943388,0,2146060,0
req2024-05-12T11:59:23.016772700Z0.6586974745456695,1706692668200,1727262239628,0,3166380,0
req2024-05-12T11:59:22.956314200Z0.2427522356588273,1706692736800,1727327308228,0,3781260,0
req2024-05-12T11:59:22.835308400Z0.3327419637955841,1706692345010,1727442916438,0,2011310,0
req2024-05-12T11:59:23.016772700Z0.21737274461881384,1706692510700,1727262082128,0,2788450,0
req2024-05-12T11:59:23.016772700Z0.12275664504507566,1706692295450,1727261866878,0,1912330,0
req2024-05-12T11:59:23.017770300Z0.5278682132427795,1706692466600,1727261038028,0,2396870,0
req2024-05-12T11:59:23.015773600Z0.8310811037604328,1706692512730,1727263084158,0,2839480,0
req2024-05-12T11:59:23.016772700Z0.2748776164450354,1706692276760,1727261848188,0,1824270,0
req2024-05-12T11:59:23.016772700Z0.448836274279633,1706692395900,1727261967328,0,2310560,0
req2024-05-12T11:59:23.016772700Z0.8864801086372419,1706692520920,1727262092348,0,2832270,0
req2024-05-12T11:59:22.949157Z0.41945895348129636,1706692250790,1727328822218,0,1282680,0
req2024-05-12T11:59:23.016772700Z0.2869715065991114,1706692274520,1727261845948,0,1749230,0
req2024-05-12T11:59:22.946167Z0.7256394414407378,1706692347670,1727331919098,0,2024820,0
req2024-05-12T11:59:22.947648700Z0.35320661776126894,1706692683810,1727331255238,0,3250870,0
req2024-05-12T11:59:23.016772700Z0.42662827480827015,1706692143830,1727261715258,0,732690,50
req2024-05-12T11:59:22.793884300Z0.4874389401743492,1706692545630,1727485117058,0,2965900,0
req2024-05-12T11:59:22.950233500Z0.45884473913923396,1706692384980,1727327956408,0,2237410,0
req2024-05-12T11:59:23.016772700Z0.24086338801389806,1706692669670,1727262241098,0,3217270,0
req2024-05-12T11:59:23.017770300Z0.8492055711287624,1706692232520,1727260803948,0,909300,50
req2024-05-12T11:59:23.016772700Z0.20950458214714862,1706692326740,1727261898168,0,1885590,0
req2024-05-12T11:59:23.015773600Z0.23380659282844507,1706692690460,1727263261888,0,3288740,0
req2024-05-12T11:59:23.015773600Z0.6894476848087532,1706692722450,1727263293878,0,3451490,0
req2024-05-12T11:59:22.951247300Z0.9259068966695237,1706692264300,1727326835728,0,1533070,0
req2024-05-12T11:59:22.949157Z0.6049460207571719,1706692738830,1727329310258,0,3797220,0
req2024-05-12T11:59:23.017770300Z0.866190745099737,1706692142920,1727260714348,0,723310,49
req2024-05-12T11:59:23.016772700Z0.7897545175043663,1706691993960,1727261565388,0,855540,49
req2024-05-12T11:59:23.016772700Z0.8552591854155585,1706692406820,1727261978248,0,2348290,0
req2024-05-12T11:59:22.830294600Z0.3158588927875251,1706692128990,1727447700418,0,721560,49
req2024-05-12T11:59:22.777349600Z0.6537088346097053,1706692357050,1727500928478,0,2048900,0
req2024-05-12T11:59:23.016772700Z0.4114959752905961,1706692419980,1727261991408,0,2400860,0
req2024-05-12T11:59:22.951247300Z0.06644648374855544,1706692232590,1727326804018,0,914760,50
req2024-05-12T11:59:23.016772700Z0.9973573011786198,1706692724970,1727262296398,0,3528490,0
req2024-05-12T11:59:22.835308400Z0.4187275281999525,1706692508460,1727443079888,0,2732450,0
req2024-05-12T11:59:23.016772700Z0.30171352541912255,1706692719440,1727262290868,0,3377360,0
req2024-05-12T11:59:22.803932600Z0.6724756465416825,1706692509510,1727475080938,0,2763670,0
req2024-05-12T11:59:22.947648700Z0.8417707225051363,1706692472760,1727331044188,0,2403380,0
req2024-05-12T11:59:22.836308500Z0.18643324652311255,1706692765850,1727442337278,0,3787490,0
req2024-05-12T11:59:23.016772700Z0.27115800767024634,1706692546750,1727262118178,0,2978780,0
req2024-05-12T11:59:23.016772700Z0.18146329881897727,1706692335070,1727261906498,0,1893570,0
req2024-05-12T11:59:23.016772700Z0.013230623593782576,1706692357680,1727261929108,0,2084180,0
req2024-05-12T11:59:23.016772700Z0.2506940884358547,1706692731340,1727262302768,0,3659950,0
req2024-05-12T11:59:23.016772700Z0.07653827090427578,1706692545420,1727262116848,0,2963800,0
req2024-05-12T11:59:23.016772700Z0.7693291768310538,1706692631240,1727262202668,0,3155880,0
req2024-05-12T11:59:23.016772700Z0.3772797457810254,1706692379730,1727261951158,0,2148790,0
req2024-05-12T11:59:23.015773600Z0.9096712283895042,1706692668200,1727263239628,0,3173380,0
req2024-05-12T11:59:23.017770300Z0.7917000063808259,1706692471990,1727261043418,0,2404500,0
req2024-05-12T11:59:23.017770300Z0.2065938388882852,1706692261080,1727260832508,0,1477700,0
req2024-05-12T11:59:22.946167Z0.030742809080333444,1706692261920,1727331833348,0,1506190,0
req2024-05-12T11:59:23.017770300Z0.10126943316725745,1706692506640,1727261078068,0,2603650,0
req2024-05-12T11:59:23.016772700Z0.06715280643358235,1706692550180,1727262121608,0,3044720,0
req2024-05-12T11:59:23.015773600Z0.21389909840694232,1706692679960,1727263251388,0,3242260,0
req2024-05-12T11:59:23.016772700Z0.36796944125021247,1706692499920,1727262071348,0,2482550,0
req2024-05-12T11:59:23.016772700Z0.19062885006457275,1706692265070,1727261836498,0,1575980,0
req2024-05-12T11:59:23.016772700Z0.9853673018333954,1706692500060,1727262071488,0,2490670,0
req2024-05-12T11:59:23.016772700Z0.21546235086531795,1706692679960,1727262251388,0,3234840,0
req2024-05-12T11:59:23.017770300Z0.10684033959653239,1706692382740,1727260954168,0,2184490,0
req2024-05-12T11:59:22.947648700Z0.45488975356036565,1706692557040,1727331128468,0,3161410,0
req2024-05-12T11:59:23.016772700Z0.2949731072726811,1706692343120,1727261914548,0,1983590,0
req2024-05-12T11:59:22.818828500Z0.6824309898508849,1706692738270,1727460309698,0,3793510,0
req2024-05-12T11:59:23.017770300Z0.11458627326446102,1706692326180,1727260897608,0,1882860,0
req2024-05-12T11:59:22.946167Z0.7917342061701628,1706692259820,1727331831248,0,1419180,0
req2024-05-12T11:59:23.016772700Z0.7560122216092037,1706692382740,1727261954168,0,2200170,0
req2024-05-12T11:59:22.947648700Z0.8545402070964517,1706692557880,1727331129308,0,3177370,0
req2024-05-12T11:59:23.016772700Z0.2340193098352782,1706692261430,1727261832858,0,1483790,0
req2024-05-12T11:59:22.784329400Z0.3268013505119972,1706692391000,1727493962428,0,2265130,0
req2024-05-12T11:59:22.835308400Z0.09562603173850326,1706692230280,1727442801708,0,887180,50
req2024-05-12T11:59:22.774348500Z0.6956364663361151,1706692336540,1727503907968,0,1901480,0
req2024-05-12T11:59:22.946167Z0.6772854027019746,1706692261780,1727331833208,0,1490720,0
req2024-05-12T11:59:23.015773600Z0.6859515761603237,1706692508740,1727263080168,0,2756460,0
req2024-05-12T11:59:22.836308500Z0.24043153840920306,1706692267870,1727441839298,0,1692180,0
req2024-05-12T11:59:22.731642300Z0.29450347906829466,1706692736800,1727547308228,0,3782030,0
