RequestURI,StartTime,EndTime,Interval,Duration
req2024-05-12T19:22:21.878890600Z0.4477430103961312,1706691872790,1706691894210,0,21420,0
req2024-05-12T19:22:21.867573400Z0.666646920489341,1706691895960,1706691966730,0,70770,0
req2024-05-12T19:22:21.903205200Z0.2817398747843992,1706691907860,1706691999350,0,91490,0
req2024-05-12T19:22:21.869153700Z0.8246480983003922,1706691908420,1706691999980,0,91560,0
req2024-05-12T19:22:21.861069700Z0.1415035979188285,1706691896380,1706691976180,0,79800,0
req2024-05-12T19:22:21.891744500Z0.3812563792618501,1706691879930,1706691911920,0,31990,0
req2024-05-12T19:22:21.864069800Z0.9186813900447458,1706691902750,1706691988010,0,85260,0
req2024-05-12T19:22:21.889310700Z0.5054265657507413,1706691908350,1706692000330,0,91980,0
req2024-05-12T19:22:21.863070100Z0.40423945911336334,1706691908350,1706692000260,0,91910,0
req2024-05-12T19:22:21.880044600Z0.08272876809613883,1706691895680,1706691967010,0,71330,0
req2024-05-12T19:22:21.897931300Z0.28495146633261925,1706691895190,1706691946360,0,51170,0
req2024-05-12T19:22:21.874104200Z0.13412765726385956,1706691895750,1706691963860,0,68110,0
req2024-05-12T19:22:21.904206300Z0.7707565527942744,1706691908490,1706691999770,0,91280,0
req2024-05-12T19:22:21.900196300Z0.8342868603487128,1706691907440,1706691995290,0,87850,0
req2024-05-12T19:22:21.881394200Z0.45178391879419344,1706691872510,1706691912130,0,39620,0
req2024-05-12T19:22:21.904206300Z0.9145066941923156,1706691895680,1706691973730,0,78050,0
req2024-05-12T19:22:21.894932300Z0.6478883346287693,1706691879650,1706691910380,0,30730,0
req2024-05-12T19:22:21.912218200Z0.5668352792139146,1706691907720,1706691995780,0,88060,0
req2024-05-12T19:22:21.867573400Z0.7383592436525005,1706691895820,1706691973030,0,77210,0
req2024-05-12T19:22:21.882405800Z0.1476679647607979,1706691908350,1706691998020,0,89670,0
req2024-05-12T19:22:21.865071200Z0.7556016579440444,1706691908350,1706691999070,0,90720,0
req2024-05-12T19:22:21.883778Z0.5268175057703618,1706691895540,1706691943980,0,48440,0
req2024-05-12T19:22:21.877110400Z0.7034343412983861,1706691879790,1706691910170,0,30380,0
req2024-05-12T19:22:21.877110400Z0.08398347637062853,1706691908280,1706692000050,0,91770,0
req2024-05-12T19:22:21.898930700Z0.16487143774888702,1706691895750,1706691973660,0,77910,0
req2024-05-12T19:22:21.876103100Z0.2041221692600501,1706691907370,1706691994170,0,86800,0
req2024-05-12T19:22:21.896930400Z0.18725130442180737,1706691895820,1706691966030,0,70210,0
req2024-05-12T19:22:21.914213100Z0.3785464690312905,1706691880000,1706691932990,0,52990,0
req2024-05-12T19:22:21.862071500Z0.5431796932194548,1706691906460,1706691981920,0,75460,0
req2024-05-12T19:22:21.881394200Z0.35194236034591786,1706691896100,1706691979050,0,82950,0
req2024-05-12T19:22:21.886790200Z0.704073468041509,1706691879300,1706691910660,0,31360,0
req2024-05-12T19:22:21.914213100Z0.4643803901968464,1706691907860,1706691999000,0,91140,0
req2024-05-12T19:22:21.887787100Z0.31729165188069963,1706691879440,1706691910100,0,30660,0
req2024-05-12T19:22:21.917732900Z0.4389514060508477,1706691880000,1706691911570,0,31570,0
req2024-05-12T19:22:21.911199500Z0.8653032629512878,1706691891200,1706691933410,0,42210,0
req2024-05-12T19:22:21.919241100Z0.01256855621221975,1706691895260,1706691947410,0,52150,0
req2024-05-12T19:22:21.892743500Z0.9719556541902233,1706691907510,1706691995640,0,88130,0
req2024-05-12T19:22:21.871094500Z0.11191242174995619,1706691907790,1706691996130,0,88340,0
req2024-05-12T19:22:21.898930700Z0.30771284121797127,1706691887770,1706691934320,0,46550,0
req2024-05-12T19:22:21.913214700Z0.48263081238531524,1706691895540,1706691965610,0,70070,0
req2024-05-12T19:22:21.880044600Z0.03885144828341325,1706691908280,1706692000400,0,92120,0
req2024-05-12T19:22:21.873103600Z0.36253215125632765,1706691907860,1706691999910,0,92050,0
req2024-05-12T19:22:21.862071500Z0.8735584568091235,1706691907580,1706691995290,0,87710,0
req2024-05-12T19:22:21.867573400Z0.17383651282540513,1706691880000,1706691915770,0,35770,0
req2024-05-12T19:22:21.904206300Z0.5481576961360248,1706691907720,1706691993820,0,86100,0
req2024-05-12T19:22:21.883778Z0.07975572326390246,1706691907300,1706691988430,0,81130,0
req2024-05-12T19:22:21.885787700Z0.17272939865707282,1706691907370,1706691992910,0,85540,0
req2024-05-12T19:22:21.872104300Z0.30420217437975305,1706691909260,1706692001450,0,92190,0
req2024-05-12T19:22:21.874104200Z0.2885858823573466,1706691896380,1706691980170,0,83790,0
req2024-05-12T19:22:21.915797Z0.32239303198550007,1706691895540,1706691969460,0,73920,0
req2024-05-12T19:22:21.920257300Z0.4997057492146634,1706691907580,1706691993330,0,85750,0
req2024-05-12T19:22:21.877110400Z0.12833731151114625,1706691892810,1706691934880,0,42070,0
req2024-05-12T19:22:21.893920500Z0.4820586711333006,1706691895750,1706691963720,0,67970,0
req2024-05-12T19:22:21.909713800Z0.5645495783174816,1706691873000,1706691894910,0,21910,0
req2024-05-12T19:22:21.886790200Z0.6045147708598521,1706691872510,1706691880140,0,7630,0
req2024-05-12T19:22:21.872104300Z0.3365634267362142,1706691897290,1706691982900,0,85610,0
req2024-05-12T19:22:21.903205200Z0.9376514511478525,1706691907230,1706691990180,0,82950,0
req2024-05-12T19:22:21.892743500Z0.41303464995735606,1706691897710,1706691985280,0,87570,0
req2024-05-12T19:22:21.902193800Z0.3135303186204278,1706691895820,1706691943980,0,48160,0
req2024-05-12T19:22:21.867573400Z0.13424916937010423,1706691908840,1706692000610,0,91770,0
req2024-05-12T19:22:21.900196300Z0.9226064569645087,1706691895680,1706691973800,0,78120,0
req2024-05-12T19:22:21.867573400Z0.9628506855392478,1706691907510,1706691993610,0,86100,0
req2024-05-12T19:22:21.877110400Z0.3381169956680511,1706691887700,1706691933130,0,45430,0
req2024-05-12T19:22:21.916743500Z0.4484701771831763,1706691896170,1706691983390,0,87220,0
req2024-05-12T19:22:21.872104300Z0.8668003606405287,1706691879230,1706691932780,0,53550,0
req2024-05-12T19:22:21.921273200Z0.6934445345909254,1706691896170,1706691985910,0,89740,0
req2024-05-12T19:22:21.880044600Z0.25939143966038813,1706691897080,1706691987660,0,90580,0
req2024-05-12T19:22:21.876103100Z0.9402992594395074,1706691895050,1706691954690,0,59640,0
req2024-05-12T19:22:21.921273200Z0.11903950018448084,1706691907720,1706691995570,0,87850,0
req2024-05-12T19:22:21.863070100Z0.8020628452040061,1706691881400,1706691933060,0,51660,0
req2024-05-12T19:22:21.924273900Z0.06662932974189884,1706691894910,1706691949370,0,54460,0
req2024-05-12T19:22:21.871094500Z0.7928168536593652,1706691895470,1706691971350,0,75880,0
req2024-05-12T19:22:21.862071500Z0.8431423079909223,1706691908560,1706692002010,0,93450,0
req2024-05-12T19:22:21.890734900Z0.10115285110162708,1706691885950,1706691934390,0,48440,0
req2024-05-12T19:22:21.863070100Z0.7488587962580389,1706691896170,1706691975060,0,78890,0
req2024-05-12T19:22:21.873103600Z0.7210901303319793,1706691908770,1706692000820,0,92050,0
req2024-05-12T19:22:21.916743500Z0.22889351593504204,1706691907090,1706691991370,0,84280,0
req2024-05-12T19:22:21.893920500Z0.3838027799008691,1706691907720,1706691996060,0,88340,0
req2024-05-12T19:22:21.902193800Z0.4511350404960147,1706691879160,1706691934810,0,55650,0
req2024-05-12T19:22:21.923271Z0.8018174655958473,1706691907580,1706691995710,0,88130,0
req2024-05-12T19:22:21.866562100Z0.7240800748214818,1706691907020,1706691985350,0,78330,0
req2024-05-12T19:22:21.874104200Z0.6702281394258754,1706691895960,1706691971980,0,76020,0
req2024-05-12T19:22:21.915797Z0.1938639428609623,1706691907440,1706691993890,0,86450,0
req2024-05-12T19:22:21.894932300Z0.9835181808958082,1706691907580,1706691994030,0,86450,0
req2024-05-12T19:22:21.887787100Z0.4710071231834351,1706691885950,1706691933410,0,47460,0
req2024-05-12T19:22:21.912218200Z0.6043116396891753,1706691887700,1706691932640,0,44940,0
req2024-05-12T19:22:21.895942600Z0.20112608649436436,1706691907090,1706691987520,0,80430,0
req2024-05-12T19:22:21.925271800Z0.691788092574681,1706691893440,1706691963860,0,70420,0
req2024-05-12T19:22:21.896930400Z0.689411582627167,1706691885950,1706691933550,0,47600,0
req2024-05-12T19:22:21.894932300Z0.8462502029289337,1706691881400,1706691933970,0,52570,0
req2024-05-12T19:22:21.887787100Z0.9773667768310367,1706691905830,1706691980730,0,74900,0
req2024-05-12T19:22:21.869153700Z0.9540406897168051,1706691895470,1706691970720,0,75250,0
req2024-05-12T19:22:21.865071200Z0.07401372135144679,1706691895960,1706691971560,0,75600,0
req2024-05-12T19:22:21.907208400Z0.89556549295083,1706691901210,1706691979960,0,78750,0
req2024-05-12T19:22:21.889310700Z0.06320980103828633,1706691907720,1706691997880,0,90160,0
req2024-05-12T19:22:21.912218200Z0.062085037983573454,1706691896170,1706691979960,0,83790,0
req2024-05-12T19:22:21.896930400Z0.5932783044735127,1706691907440,1706691993610,0,86170,0
req2024-05-12T19:22:21.906206600Z0.4220967618975905,1706691895190,1706691949580,0,54390,0
req2024-05-12T19:22:21.869153700Z0.612608216567488,1706691908490,1706692002220,0,93730,0
req2024-05-12T19:22:21.865071200Z0.2228858932428328,1706691907090,1706691990460,0,83370,0
req2024-05-12T19:22:21.924273900Z0.6652331823167151,1706691896590,1706691980520,0,83930,0
req2024-05-12T19:22:21.917732900Z0.8902054332538402,1706691908490,1706691999700,0,91210,0
req2024-05-12T19:22:21.922272300Z0.024153507286278852,1706691871600,1706691884270,0,12670,0
req2024-05-12T19:22:21.891744500Z0.7165088831534315,1706691909120,1706692000890,0,91770,0
req2024-05-12T19:22:21.883778Z0.47217128269071085,1706691909120,1706692001800,0,92680,0
req2024-05-12T19:22:21.900196300Z0.12864876468841546,1706691887700,1706691932710,0,45010,0
req2024-05-12T19:22:21.925271800Z0.7830450038716608,1706691885950,1706691933550,0,47600,0
req2024-05-12T19:22:21.886790200Z0.872277293520911,1706691907370,1706691987380,0,80010,0
req2024-05-12T19:22:21.867573400Z0.5161329653207298,1706691887700,1706691934530,0,46830,0
req2024-05-12T19:22:21.871094500Z0.6795593669280853,1706691895470,1706691940690,0,45220,0
req2024-05-12T19:22:21.882405800Z0.7861362340772938,1706691908770,1706692001030,0,92260,0
req2024-05-12T19:22:21.914213100Z0.32754621870852085,1706691895400,1706691966170,0,70770,0
req2024-05-12T19:22:21.877110400Z0.6337877063575453,1706691871250,1706691874680,0,3430,0
req2024-05-12T19:22:21.888788500Z0.06990192178746679,1706691907230,1706691993680,0,86450,0
req2024-05-12T19:22:21.893920500Z0.6277641589385148,1706691883150,1706691933970,0,50820,0
req2024-05-12T19:22:21.862071500Z0.22259923537818194,1706691907510,1706691992910,0,85400,0
req2024-05-12T19:22:21.884788400Z0.3135026443579151,1706691887700,1706691932500,0,44800,0
req2024-05-12T19:22:21.907208400Z0.8001960085019975,1706691895400,1706691970580,0,75180,0
req2024-05-12T19:22:21.919241100Z0.5868487800760046,1706691887700,1706691932710,0,45010,0
req2024-05-12T19:22:21.914213100Z0.3022521719344424,1706691907790,1706691998230,0,90440,0
req2024-05-12T19:22:21.895942600Z0.638570840465929,1706691882310,1706691932500,0,50190,0
req2024-05-12T19:22:21.922272300Z0.5334176054511712,1706691907230,1706691990950,0,83720,0
req2024-05-12T19:22:21.913214700Z0.5455820314984222,1706691895050,1706691947270,0,52220,0
req2024-05-12T19:22:21.892743500Z0.7854172337753685,1706691886020,1706691932710,0,46690,0
req2024-05-12T19:22:21.878890600Z0.0736562627307521,1706691882310,1706691933830,0,51520,0
req2024-05-12T19:22:21.865071200Z0.1611776335489048,1706691907720,1706691998020,0,90300,0
req2024-05-12T19:22:21.909713800Z0.6604832684234467,1706691908560,1706692001870,0,93310,0
req2024-05-12T19:22:21.876103100Z0.6614069437607344,1706691879160,1706691911080,0,31920,0
req2024-05-12T19:22:21.885787700Z0.9078981866947858,1706691906460,1706691988500,0,82040,0
req2024-05-12T19:22:21.878383400Z0.4788892934289224,1706691879300,1706691934810,0,55510,0
req2024-05-12T19:22:21.869153700Z0.2840433628355101,1706691893440,1706691947060,0,53620,0
req2024-05-12T19:22:21.926272300Z0.5190415039060925,1706691895470,1706691944820,0,49350,0
req2024-05-12T19:22:21.882405800Z0.22694113613249645,1706691887700,1706691933130,0,45430,0
req2024-05-12T19:22:21.924273900Z0.9551156836748813,1706691907790,1706691999490,0,91700,0
req2024-05-12T19:22:21.880044600Z0.6583396400220118,1706691886020,1706691932850,0,46830,0
req2024-05-12T19:22:21.925271800Z0.3679108084207522,1706691895470,1706691944610,0,49140,0
req2024-05-12T19:22:21.882405800Z0.17332330722271228,1706691889800,1706691934180,0,44380,0
req2024-05-12T19:22:21.886790200Z0.3499194129527109,1706691885950,1706691934390,0,48440,0
req2024-05-12T19:22:21.858993900Z0.009587040526548352,1706691908980,1706691999420,0,90440,0
req2024-05-12T19:22:21.875103400Z0.5285025934372913,1706691879230,1706691910590,0,31360,0
req2024-05-12T19:22:21.920257300Z0.5763628294116019,1706691895400,1706691967430,0,72030,0
req2024-05-12T19:22:21.924273900Z0.49846191375188864,1706691907370,1706691994030,0,86660,0
req2024-05-12T19:22:21.898930700Z0.29747359730757894,1706691907300,1706691993190,0,85890,0
req2024-05-12T19:22:21.881394200Z0.45652787802523664,1706691907230,1706691990950,0,83720,0
req2024-05-12T19:22:21.907208400Z0.4027465950077974,1706691908770,1706692001170,0,92400,0
req2024-05-12T19:22:21.917732900Z0.32249732027813915,1706691885950,1706691934460,0,48510,0
req2024-05-12T19:22:21.889310700Z0.4243520539359831,1706691909120,1706692000330,0,91210,0
req2024-05-12T19:22:21.914213100Z0.19000264284008073,1706691908560,1706692001870,0,93310,0
req2024-05-12T19:22:21.898930700Z0.9173632378516342,1706691909050,1706691999770,0,90720,0
req2024-05-12T19:22:21.885787700Z0.24398237921329125,1706691907090,1706691980590,0,73500,0
req2024-05-12T19:22:21.914213100Z0.517325325572153,1706691886020,1706691932850,0,46830,0
req2024-05-12T19:22:21.863070100Z0.003948402410301033,1706691908700,1706692001030,0,92330,0
req2024-05-12T19:22:21.865071200Z0.7381452416685491,1706691887700,1706691932430,0,44730,0
req2024-05-12T19:22:21.881394200Z0.8680852065476317,1706691907160,1706691987800,0,80640,0
req2024-05-12T19:22:21.864069800Z0.6662112824423846,1706691871250,1706691880280,0,9030,0
req2024-05-12T19:22:21.865071200Z0.632184980097456,1706691889800,1706691934460,0,44660,0
req2024-05-12T19:22:21.923271Z0.2114338432420959,1706691879230,1706691934250,0,55020,0
req2024-05-12T19:22:21.906206600Z0.4078130649635603,1706691906390,1706691987310,0,80920,0
req2024-05-12T19:22:21.874104200Z0.3930000162038678,1706691894420,1706691963160,0,68740,0
req2024-05-12T19:22:21.913214700Z0.7901592989688866,1706691895960,1706691967290,0,71330,0
req2024-05-12T19:22:21.905207800Z0.3446947393170712,1706691907230,1706691991510,0,84280,0
req2024-05-12T19:22:21.876103100Z0.9215676516909074,1706691896870,1706691984720,0,87850,0
req2024-05-12T19:22:21.878383400Z0.7767040014581279,1706691907650,1706691994870,0,87220,0
req2024-05-12T19:22:21.866562100Z0.5145424734584694,1706691906670,1706691984720,0,78050,0
req2024-05-12T19:22:21.908204900Z0.1903583900276835,1706691907930,1706691998020,0,90090,0
req2024-05-12T19:22:21.900196300Z0.08694989950181331,1706691886090,1706691934530,0,48440,0
req2024-05-12T19:22:21.923271Z0.5136316463210336,1706691907720,1706691995360,0,87640,0
req2024-05-12T19:22:21.862071500Z0.7616523861491148,1706691907650,1706691999000,0,91350,0
req2024-05-12T19:22:21.872104300Z0.38098308714138085,1706691896870,1706691969670,0,72800,0
req2024-05-12T19:22:21.888788500Z0.9671550644758458,1706691907160,1706691990740,0,83580,0
req2024-05-12T19:22:21.878890600Z0.058935714106890025,1706691886090,1706691934600,0,48510,0
req2024-05-12T19:22:21.885787700Z0.6577812287984326,1706691881400,1706691934880,0,53480,0
req2024-05-12T19:22:21.881394200Z0.7417240698305186,1706691907650,1706691995220,0,87570,0
req2024-05-12T19:22:21.883778Z0.35908969622030096,1706691886090,1706691932360,0,46270,0
req2024-05-12T19:22:21.891744500Z0.2624776101687115,1706691895750,1706691970790,0,75040,0
req2024-05-12T19:22:21.912218200Z0.6684912953357184,1706691907650,1706691995010,0,87360,0
req2024-05-12T19:22:21.864069800Z0.7901506214783814,1706691907790,1706691995920,0,88130,0
req2024-05-12T19:22:21.911199500Z0.9426083459311149,1706691892810,1706691966170,0,73360,0
req2024-05-12T19:22:21.861069700Z0.48601549842747127,1706691905060,1706691982970,0,77910,0
req2024-05-12T19:22:21.896930400Z0.8782960426064074,1706691895960,1706691967500,0,71540,0
req2024-05-12T19:22:21.863070100Z0.07628913559157102,1706691901070,1706691986190,0,85120,0
req2024-05-12T19:22:21.895942600Z0.6502551078753477,1706691895820,1706691957770,0,61950,0
req2024-05-12T19:22:21.867573400Z0.16657613907611069,1706691895890,1706691973730,0,77840,0
req2024-05-12T19:22:21.871094500Z0.8279719296329339,1706691907790,1706691999000,0,91210,0
req2024-05-12T19:22:21.901683700Z0.14130446699226018,1706691895750,1706691955530,0,59780,0
req2024-05-12T19:22:21.870094400Z0.11214531357816948,1706691872790,1706691911990,0,39200,0
req2024-05-12T19:22:21.866562100Z0.18540659348994892,1706691881890,1706691933060,0,51170,0
req2024-05-12T19:22:21.889310700Z0.11403848541951667,1706691906110,1706691981360,0,75250,0
req2024-05-12T19:22:21.872104300Z0.4938096626188012,1706691907370,1706691990880,0,83510,0
req2024-05-12T19:22:21.871094500Z0.8660590371265013,1706691907090,1706691983390,0,76300,0
req2024-05-12T19:22:21.886790200Z0.8540404735920694,1706691895540,1706691947340,0,51800,0
req2024-05-12T19:22:21.877110400Z0.6803406692915532,1706691906880,1706691984930,0,78050,0
req2024-05-12T19:22:21.891744500Z0.40978838533360995,1706691872790,1706691894700,0,21910,0
req2024-05-12T19:22:21.887787100Z0.41647997471373466,1706691880280,1706691933550,0,53270,0
req2024-05-12T19:22:21.923271Z0.9251463591852328,1706691906320,1706691985070,0,78750,0
req2024-05-12T19:22:21.921273200Z0.9669591814261749,1706691907510,1706691990810,0,83300,0
req2024-05-12T19:22:21.869153700Z0.514171246789641,1706691895470,1706691966660,0,71190,0
req2024-05-12T19:22:21.895942600Z0.9949798490450391,1706691880280,1706691932920,0,52640,0
req2024-05-12T19:22:21.858993900Z0.9061825565078014,1706691894490,1706691966590,0,72100,0
req2024-05-12T19:22:21.924273900Z0.35681596530334936,1706691895540,1706691975200,0,79660,0
req2024-05-12T19:22:21.864069800Z0.7586063358562063,1706691896800,1706691981150,0,84350,0
req2024-05-12T19:22:21.876103100Z0.6310076885733583,1706691909260,1706692000470,0,91210,0
req2024-05-12T19:22:21.861069700Z0.7910811522345137,1706691907930,1706691999980,0,92050,0
req2024-05-12T19:22:21.916743500Z0.6518101567113581,1706691884830,1706691933620,0,48790,0
req2024-05-12T19:22:21.922272300Z0.8902226241047034,1706691907930,1706691999420,0,91490,0
req2024-05-12T19:22:21.877110400Z0.20635002577837303,1706691907300,1706691991440,0,84140,0
req2024-05-12T19:22:21.867573400Z0.9402856445673529,1706691895680,1706691963790,0,68110,0
req2024-05-12T19:22:21.866562100Z0.9838484705947725,1706691895120,1706691967500,0,72380,0
req2024-05-12T19:22:21.886790200Z0.7932855787877274,1706691881330,1706691932500,0,51170,0
req2024-05-12T19:22:21.882405800Z0.29665747832410183,1706691873070,1706691889940,0,16870,0
req2024-05-12T19:22:21.880044600Z0.9365792436023281,1706691895540,1706691964770,0,69230,0
req2024-05-12T19:22:21.912218200Z0.6863177711785845,1706691872790,1706691883920,0,11130,0
req2024-05-12T19:22:21.919241100Z0.559496156685158,1706691907230,1706691990460,0,83230,0
req2024-05-12T19:22:21.882405800Z0.9389574177802699,1706691886090,1706691934600,0,48510,0
req2024-05-12T19:22:21.889310700Z0.9676888058822353,1706691872790,1706691894000,0,21210,0
req2024-05-12T19:22:21.887787100Z0.8664321128620329,1706691895960,1706691971630,0,75670,0
req2024-05-12T19:22:21.892743500Z0.9220534647683234,1706691894910,1706691943700,0,48790,0
req2024-05-12T19:22:21.917732900Z0.819954485965665,1706691894420,1706691940900,0,46480,0
req2024-05-12T19:22:21.865071200Z0.9074448142058652,1706691905480,1706691978420,0,72940,0
req2024-05-12T19:22:21.882405800Z0.4880046034107859,1706691905970,1706691982970,0,77000,0
req2024-05-12T19:22:21.874104200Z0.17883515963557284,1706691907860,1706691998230,0,90370,0
req2024-05-12T19:22:21.878890600Z0.11667368318268179,1706691896100,1706691973800,0,77700,0
req2024-05-12T19:22:21.915797Z0.08447123742020213,1706691891200,1706691933130,0,41930,0
req2024-05-12T19:22:21.898930700Z0.9971992137360277,1706691909190,1706692000120,0,90930,0
req2024-05-12T19:22:21.866562100Z0.5515272833626418,1706691895820,1706691973730,0,77910,0
req2024-05-12T19:22:21.909713800Z0.36562057417069527,1706691895540,1706691957630,0,62090,0
req2024-05-12T19:22:21.924273900Z0.8742315533818593,1706691908350,1706692000610,0,92260,0
req2024-05-12T19:22:21.875103400Z0.18410848586549045,1706691908350,1706692000190,0,91840,0
req2024-05-12T19:22:21.914213100Z0.0076369861330267685,1706691897920,1706691990950,0,93030,0
req2024-05-12T19:22:21.893920500Z0.05985597965367728,1706691895680,1706691964770,0,69090,0
req2024-05-12T19:22:21.884788400Z0.15012226524705874,1706691895960,1706691967500,0,71540,0
req2024-05-12T19:22:21.883778Z0.02503243471911909,1706691880280,1706691934600,0,54320,0
req2024-05-12T19:22:21.920257300Z0.8780401962914415,1706691897850,1706691980800,0,82950,0
req2024-05-12T19:22:21.914213100Z0.5508981466870994,1706691883570,1706691934600,0,51030,0
req2024-05-12T19:22:21.865071200Z0.8775035288587322,1706691895120,1706691957910,0,62790,0
req2024-05-12T19:22:21.894932300Z0.8201944714448843,1706691895750,1706691946010,0,50260,0
req2024-05-12T19:22:21.873103600Z0.0778893735793913,1706691907930,1706691999630,0,91700,0
req2024-05-12T19:22:21.870094400Z0.7161291969904763,1706691907510,1706691993470,0,85960,0
req2024-05-12T19:22:21.922272300Z0.9430382233899332,1706691886790,1706691934110,0,47320,0
req2024-05-12T19:22:21.892743500Z0.8802383940667239,1706691909190,1706692001730,0,92540,0
req2024-05-12T19:22:21.889310700Z0.9643967890734877,1706691895260,1706691957280,0,62020,0
req2024-05-12T19:22:21.875103400Z0.2058457649347637,1706691907020,1706691987870,0,80850,0
req2024-05-12T19:22:21.861069700Z0.041720913659137215,1706691907790,1706691995780,0,87990,0
req2024-05-12T19:22:21.909713800Z0.7368647803027164,1706691894910,1706691966380,0,71470,0
req2024-05-12T19:22:21.916743500Z0.9665621060937947,1706691872790,1706691889590,0,16800,0
req2024-05-12T19:22:21.905207800Z0.6113405846992875,1706691907790,1706691999770,0,91980,0
req2024-05-12T19:22:21.863070100Z0.8684924919707645,1706691896730,1706691974430,0,77700,0
req2024-05-12T19:22:21.894932300Z0.29856197059855694,1706691881540,1706691934950,0,53410,0
req2024-05-12T19:22:21.893920500Z0.28797359002108225,1706691896100,1706691972680,0,76580,0
req2024-05-12T19:22:21.886790200Z0.9842832978138639,1706691895750,1706691971280,0,75530,0
req2024-05-12T19:22:21.920257300Z0.25117495341757934,1706691895960,1706691967500,0,71540,0
req2024-05-12T19:22:21.880044600Z0.10791005107029739,1706691908280,1706692000400,0,92120,0
req2024-05-12T19:22:21.890734900Z0.3890218105833493,1706691895960,1706691972260,0,76300,0
req2024-05-12T19:22:21.909206200Z0.09156063603406117,1706691907930,1706691999070,0,91140,0
