RequestURI,StartTime,EndTime,Interval,Duration
req2024-05-12T19:13:14.343325500Z0.24167054630028117,1706691974500,1706692060110,0,85610,0
req2024-05-12T19:13:14.366057900Z0.1726716032430996,1706691970020,1706692060390,0,90370,0
req2024-05-12T19:13:14.340181400Z0.7301949214238708,1706692027070,1706692102390,0,75320,0
req2024-05-12T19:13:14.378151100Z0.0363040629020277,1706692002010,1706692102670,0,100660,0
req2024-05-12T19:13:14.362062200Z0.33442666310446767,1706691957630,1706691963580,0,5950,0
req2024-05-12T19:13:14.385459700Z0.23415043734210284,1706691974570,1706692059620,0,85050,0
req2024-05-12T19:13:14.357521600Z0.5829074701128275,1706691925780,1706691937820,0,12040,0
req2024-05-12T19:13:14.365058700Z0.6005335311614686,1706691912270,1706691923610,0,11340,0
req2024-05-12T19:13:14.370062Z0.9802212468067337,1706691999980,1706692064380,0,64400,0
req2024-05-12T19:13:14.352523800Z0.3975049050144024,1706691904430,1706691923400,0,18970,0
req2024-05-12T19:13:14.375152300Z0.5539067827766977,1706691991300,1706692034210,0,42910,0
req2024-05-12T19:13:14.354523Z0.20398539551606987,1706691971700,1706692060950,0,89250,0
req2024-05-12T19:13:14.345325Z0.7409157401323199,1706691971000,1706692060600,0,89600,0
req2024-05-12T19:13:14.368061500Z0.21937894971371164,1706691980660,1706692060320,0,79660,0
req2024-05-12T19:13:14.340181400Z0.5365836025054912,1706692001730,1706692102390,0,100660,0
req2024-05-12T19:13:14.355522700Z0.5448717009725705,1706691974150,1706692060880,0,86730,0
req2024-05-12T19:13:14.354523Z0.8615691971978957,1706692000540,1706692101760,0,101220,0
req2024-05-12T19:13:14.371061Z0.23913532241901525,1706692000680,1706692102180,0,101500,0
req2024-05-12T19:13:14.373168500Z0.6262269466589119,1706691976320,1706692060810,0,84490,0
req2024-05-12T19:13:14.376158200Z0.06145325755561093,1706691964980,1706691967360,0,2380,0
req2024-05-12T19:13:14.377158400Z0.9460511901108879,1706691996830,1706692060810,0,63980,0
req2024-05-12T19:13:14.357521600Z0.10174343416748921,1706691904430,1706691923470,0,19040,0
req2024-05-12T19:13:14.365058700Z0.9347796381688345,1706692001870,1706692100500,0,98630,0
req2024-05-12T19:13:14.389481800Z0.7179995178361939,1706691967990,1706692060600,0,92610,0
req2024-05-12T19:13:14.382344500Z0.1895471913805825,1706691882590,1706691915140,0,32550,0
req2024-05-12T19:13:14.341183600Z0.1499292074571198,1706691974150,1706692061090,0,86940,0
req2024-05-12T19:13:14.353522500Z0.07109474240305702,1706691974710,1706692059620,0,84910,0
req2024-05-12T19:13:14.392176800Z0.053635523479525826,1706691981640,1706692060110,0,78470,0
req2024-05-12T19:13:14.369060Z0.09816416188484789,1706691925780,1706691938030,0,12250,0
req2024-05-12T19:13:14.351326900Z0.709516063688893,1706691972260,1706692060950,0,88690,0
req2024-05-12T19:13:14.392176800Z0.9665838525793338,1706691970930,1706692059970,0,89040,0
req2024-05-12T19:13:14.382344500Z0.7619005839767444,1706691867680,1706691890290,0,22610,0
req2024-05-12T19:13:14.342329100Z0.724488857494556,1706692002010,1706692102390,0,100380,0
req2024-05-12T19:13:14.392176800Z0.6567553345058307,1706692002640,1706692102530,0,99890,0
req2024-05-12T19:13:14.383344400Z0.32975609762866553,1706691980800,1706692060600,0,79800,0
req2024-05-12T19:13:14.359505600Z0.6045958290200504,1706691882450,1706691917590,0,35140,0
req2024-05-12T19:13:14.373168500Z0.3889698927190406,1706691878530,1706691897920,0,19390,0
req2024-05-12T19:13:14.358523900Z0.8058444414064478,1706691982830,1706692059410,0,76580,0
req2024-05-12T19:13:14.382344500Z0.9497931253156657,1706691938240,1706691953570,0,15330,0
req2024-05-12T19:13:14.376158200Z0.20763613149649085,1706692002220,1706692099240,0,97020,0
req2024-05-12T19:13:14.345325Z0.22427108986657218,1706691895890,1706691917660,0,21770,0
req2024-05-12T19:13:14.364058400Z0.815304747579148,1706692001520,1706692101060,0,99540,0
req2024-05-12T19:13:14.337196400Z0.9429842199250851,1706691965680,1706692060320,0,94640,0
req2024-05-12T19:13:14.345325Z0.47476055052235466,1706691984090,1706692060390,0,76300,0
req2024-05-12T19:13:14.384352Z0.1951441851632113,1706691974850,1706692055700,0,80850,0
req2024-05-12T19:13:14.375152300Z0.19315744573979754,1706691892110,1706691916610,0,24500,0
req2024-05-12T19:13:14.393221600Z0.7716721823182561,1706691932920,1706691942160,0,9240,0
req2024-05-12T19:13:14.361167Z0.2988444203686833,1706692001730,1706692100500,0,98770,0
req2024-05-12T19:13:14.391235600Z0.6282625417837927,1706691958050,1706691966380,0,8330,0
req2024-05-12T19:13:14.370062Z0.03239543214143292,1706691895820,1706691915070,0,19250,0
req2024-05-12T19:13:14.365058700Z0.44409006137901796,1706692015660,1706692097140,0,81480,0
req2024-05-12T19:13:14.386452300Z0.49480668553153917,1706691879580,1706691913040,0,33460,0
req2024-05-12T19:13:14.392176800Z0.5894179491115603,1706691971000,1706692059340,0,88340,0
req2024-05-12T19:13:14.350322900Z0.24962803416810686,1706691971140,1706692061090,0,89950,0
req2024-05-12T19:13:14.357521600Z0.44404390874388744,1706691973240,1706692060460,0,87220,0
req2024-05-12T19:13:14.359505600Z0.47748157821735726,1706691972400,1706692055350,0,82950,0
req2024-05-12T19:13:14.374173200Z0.9066866566778748,1706691971420,1706692061020,0,89600,0
req2024-05-12T19:13:14.378151100Z0.6987312119972661,1706691896660,1706691921790,0,25130,0
req2024-05-12T19:13:14.386452300Z0.7587665731421085,1706691898270,1706691921720,0,23450,0
req2024-05-12T19:13:14.377158400Z0.11127270230259934,1706691898270,1706691922420,0,24150,0
req2024-05-12T19:13:14.348322700Z0.5812592016643132,1706691891690,1706691919760,0,28070,0
req2024-05-12T19:13:14.369060Z0.4166110491990058,1706691973240,1706692059760,0,86520,0
req2024-05-12T19:13:14.371061Z0.4453596129988808,1706691870900,1706691897570,0,26670,0
req2024-05-12T19:13:14.387465700Z0.6208360357267253,1706691970510,1706692061160,0,90650,0
req2024-05-12T19:13:14.373168500Z0.5905042003304148,1706692002640,1706692099030,0,96390,0
req2024-05-12T19:13:14.387465700Z0.8226699361499721,1706692027070,1706692098610,0,71540,0
req2024-05-12T19:13:14.346308500Z0.7302086697970853,1706691869360,1706691903800,0,34440,0
req2024-05-12T19:13:14.381153500Z0.8498557596872571,1706691966170,1706692060670,0,94500,0
req2024-05-12T19:13:14.372167100Z0.18615972971124006,1706692002850,1706692100220,0,97370,0
req2024-05-12T19:13:14.372167100Z0.4557857618222142,1706691951260,1706691959170,0,7910,0
req2024-05-12T19:13:14.379179900Z0.6801921864213503,1706691929700,1706691943980,0,14280,0
req2024-05-12T19:13:14.349307800Z0.5552979640814041,1706691894070,1706691918360,0,24290,0
req2024-05-12T19:13:14.351326900Z0.8088897880708831,1706691973310,1706692060670,0,87360,0
req2024-05-12T19:13:14.373168500Z0.7622053769036278,1706691925220,1706691937680,0,12460,0
req2024-05-12T19:13:14.352523800Z0.7286776672465277,1706691969530,1706692060670,0,91140,0
req2024-05-12T19:13:14.361167Z0.8627654332196134,1706691898340,1706691922350,0,24010,0
req2024-05-12T19:13:14.362062200Z0.18136133187563197,1706692001800,1706692100360,0,98560,0
req2024-05-12T19:13:14.371061Z0.6468377907556472,1706691950280,1706691955880,0,5600,0
req2024-05-12T19:13:14.349307800Z0.9682384754921848,1706691974500,1706692034490,0,59990,0
req2024-05-12T19:13:14.343325500Z0.19835798493060564,1706692001800,1706692099590,0,97790,0
req2024-05-12T19:13:14.393221600Z0.6954256504135017,1706692001800,1706692102670,0,100870,0
req2024-05-12T19:13:14.376158200Z0.23786358689602283,1706691885040,1706691915280,0,30240,0
req2024-05-12T19:13:14.365058700Z0.1788753377530542,1706691868800,1706691880490,0,11690,0
req2024-05-12T19:13:14.393221600Z0.7667946356170781,1706691891480,1706691915770,0,24290,0
req2024-05-12T19:13:14.356506Z0.11634444027892099,1706691971000,1706692060880,0,89880,0
req2024-05-12T19:13:14.347307600Z0.48186855049320654,1706691936770,1706691947130,0,10360,0
req2024-05-12T19:13:14.392176800Z0.7611365623790592,1706691927040,1706691950210,0,23170,0
req2024-05-12T19:13:14.380172200Z0.4379437073413259,1706691940060,1706691951260,0,11200,0
req2024-05-12T19:13:14.392176800Z0.8341224635840763,1706691973380,1706692060180,0,86800,0
req2024-05-12T19:13:14.385459700Z0.39924013835037175,1706692000680,1706692101970,0,101290,0
req2024-05-12T19:13:14.388451Z0.8236848016420267,1706691972190,1706692055560,0,83370,0
req2024-05-12T19:13:14.391235600Z0.5449366889404123,1706691886510,1706691903730,0,17220,0
req2024-05-12T19:13:14.347307600Z0.11834491339147923,1706691974710,1706692060320,0,85610,0
req2024-05-12T19:13:14.385459700Z0.427119124379457,1706691903310,1706691924660,0,21350,0
req2024-05-12T19:13:14.383344400Z0.9204273893726376,1706691903660,1706691920390,0,16730,0
req2024-05-12T19:13:14.340181400Z0.0163551173263482,1706691996760,1706692059830,0,63070,0
req2024-05-12T19:13:14.363061900Z0.7903357065129284,1706691967780,1706692059340,0,91560,0
req2024-05-12T19:13:14.384352Z0.12716000539537664,1706691970510,1706692060600,0,90090,0
req2024-05-12T19:13:14.373168500Z0.87069922182594,1706691898480,1706691920390,0,21910,0
req2024-05-12T19:13:14.352523800Z0.7681585100952142,1706691976040,1706692059550,0,83510,0
req2024-05-12T19:13:14.382344500Z0.6875262721655294,1706691978280,1706692060950,0,82670,0
req2024-05-12T19:13:14.365058700Z0.7926073043309229,1706691973380,1706692060880,0,87500,0
req2024-05-12T19:13:14.343325500Z0.021854855892059044,1706691898130,1706691923820,0,25690,0
req2024-05-12T19:13:14.389481800Z0.3193825164566184,1706691903660,1706691923680,0,20020,0
req2024-05-12T19:13:14.341183600Z0.268528957229932,1706691893020,1706691918220,0,25200,0
req2024-05-12T19:13:14.389481800Z0.34465507223111436,1706691972400,1706692059200,0,86800,0
req2024-05-12T19:13:14.344308100Z0.5772872698690034,1706691974150,1706692059690,0,85540,0
req2024-05-12T19:13:14.358523900Z0.8441220356491952,1706691974570,1706692055560,0,80990,0
req2024-05-12T19:13:14.368061500Z0.5611728156704733,1706691973240,1706692060950,0,87710,0
req2024-05-12T19:13:14.344308100Z0.48316489347288927,1706691970580,1706692060740,0,90160,0
req2024-05-12T19:13:14.349307800Z0.684137044366797,1706691871320,1706691895190,0,23870,0
req2024-05-12T19:13:14.393221600Z0.3148219274975821,1706691981780,1706692059620,0,77840,0
req2024-05-12T19:13:14.393221600Z0.20417645545302998,1706692002430,1706692100920,0,98490,0
req2024-05-12T19:13:14.392176800Z0.0202059203048941,1706691970020,1706692060390,0,90370,0
req2024-05-12T19:13:14.338197200Z0.47431453898084,1706691970440,1706692060390,0,89950,0
req2024-05-12T19:13:14.347307600Z0.3001752856511163,1706691903660,1706691925150,0,21490,0
req2024-05-12T19:13:14.379179900Z0.4592742179432304,1706692027070,1706692102320,0,75250,0
req2024-05-12T19:13:14.378151100Z0.513054033311507,1706691925150,1706691936280,0,11130,0
req2024-05-12T19:13:14.393221600Z0.21225766224619969,1706691980240,1706692059340,0,79100,0
req2024-05-12T19:13:14.370062Z0.12697222840457667,1706692001660,1706692102320,0,100660,0
req2024-05-12T19:13:14.339182500Z0.8166226546073361,1706691981570,1706692061020,0,79450,0
req2024-05-12T19:13:14.355522700Z0.15711329271870578,1706691982970,1706692060740,0,77770,0
req2024-05-12T19:13:14.363061900Z0.06347740903801435,1706692002010,1706692102460,0,100450,0
req2024-05-12T19:13:14.367066300Z0.7744165851602383,1706691972190,1706692060460,0,88270,0
req2024-05-12T19:13:14.354523Z0.3400752551692132,1706691898410,1706691922910,0,24500,0
req2024-05-12T19:13:14.358523900Z0.282667771982389,1706691971700,1706692059200,0,87500,0
req2024-05-12T19:13:14.372167100Z0.8560735386394303,1706691889100,1706691916050,0,26950,0
req2024-05-12T19:13:14.373168500Z0.02773928893558608,1706691898410,1706691921020,0,22610,0
req2024-05-12T19:13:14.354523Z0.8458861583676472,1706691970580,1706692061160,0,90580,0
req2024-05-12T19:13:14.388451Z0.9610300526885771,1706691973310,1706692059270,0,85960,0
req2024-05-12T19:13:14.344308100Z0.3878706444139288,1706691972260,1706692060880,0,88620,0
req2024-05-12T19:13:14.392176800Z0.22343177675059178,1706691966730,1706692061020,0,94290,0
req2024-05-12T19:13:14.391235600Z0.7783979231099025,1706691880910,1706691913110,0,32200,0
req2024-05-12T19:13:14.387465700Z0.36160814137514297,1706691951680,1706691957700,0,6020,0
req2024-05-12T19:13:14.363061900Z0.9236372394134091,1706692015660,1706692099380,0,83720,0
req2024-05-12T19:13:14.388451Z0.418405340979599,1706691980660,1706692060040,0,79380,0
req2024-05-12T19:13:14.384352Z0.31711238928452246,1706691875170,1706691894420,0,19250,0
req2024-05-12T19:13:14.383344400Z0.8385124205196456,1706691973450,1706692061160,0,87710,0
req2024-05-12T19:13:14.362062200Z0.30427756970345887,1706692002990,1706692099380,0,96390,0
req2024-05-12T19:13:14.377158400Z0.9903311306645464,1706691882520,1706691914510,0,31990,0
req2024-05-12T19:13:14.389481800Z0.721415310411498,1706691972470,1706692059340,0,86870,0
req2024-05-12T19:13:14.342329100Z0.5166495437753998,1706691971770,1706692055630,0,83860,0
req2024-05-12T19:13:14.351326900Z0.037349067836280114,1706691892530,1706691917100,0,24570,0
req2024-05-12T19:13:14.359505600Z0.6169383002860072,1706691972120,1706692059270,0,87150,0
req2024-05-12T19:13:14.353522500Z0.3160158723209756,1706691939710,1706691956790,0,17080,0
req2024-05-12T19:13:14.355522700Z0.42751765954723175,1706691976740,1706692061020,0,84280,0
req2024-05-12T19:13:14.382344500Z0.5156765834375251,1706691999210,1706692062910,0,63700,0
req2024-05-12T19:13:14.356506Z0.7339929849178651,1706691915700,1706691923890,0,8190,0
req2024-05-12T19:13:14.391235600Z0.1366430029927056,1706691973240,1706692060600,0,87360,0
req2024-05-12T19:13:14.346308500Z0.9656149756982926,1706691969180,1706692059410,0,90230,0
req2024-05-12T19:13:14.369060Z0.522984019493501,1706691875170,1706691911710,0,36540,0
req2024-05-12T19:13:14.368061500Z0.19181666020684285,1706691869220,1706691892950,0,23730,0
req2024-05-12T19:13:14.354523Z0.6277920256604926,1706691958260,1706691966240,0,7980,0
req2024-05-12T19:13:14.366057900Z0.11452922120446385,1706691957910,1706691964980,0,7070,0
req2024-05-12T19:13:14.392176800Z0.9449750126450015,1706692001940,1706692100710,0,98770,0
req2024-05-12T19:13:14.385459700Z0.7080419974337098,1706691872650,1706691897920,0,25270,0
req2024-05-12T19:13:14.358523900Z0.9457460827209966,1706692027070,1706692102530,0,75460,0
req2024-05-12T19:13:14.353522500Z0.45769280867053774,1706691970300,1706692034560,0,64260,0
req2024-05-12T19:13:14.340181400Z0.5178981851613631,1706691879580,1706691905270,0,25690,0
req2024-05-12T19:13:14.372167100Z0.7072789082773269,1706691870410,1706691892880,0,22470,0
req2024-05-12T19:13:14.352523800Z0.06961272735758217,1706691999980,1706692064380,0,64400,0
req2024-05-12T19:13:14.364058400Z0.6076105190758471,1706692001100,1706692100710,0,99610,0
req2024-05-12T19:13:14.371061Z0.26563976120746946,1706691885110,1706691915700,0,30590,0
req2024-05-12T19:13:14.381153500Z0.2582907158757526,1706691969390,1706692059340,0,89950,0
req2024-05-12T19:13:14.343325500Z0.5958466844442895,1706691972190,1706692059550,0,87360,0
req2024-05-12T19:13:14.341183600Z0.4990315188998474,1706691976740,1706692061020,0,84280,0
req2024-05-12T19:13:14.363061900Z0.14998235981282837,1706691986820,1706692034420,0,47600,0
req2024-05-12T19:13:14.352523800Z0.44066857121728586,1706691870480,1706691894980,0,24500,0
req2024-05-12T19:13:14.368061500Z0.1489605175324059,1706692002290,1706692100780,0,98490,0
req2024-05-12T19:13:14.370062Z0.30834916239758214,1706692001800,1706692099800,0,98000,0
req2024-05-12T19:13:14.356506Z0.311768708318671,1706691973310,1706692059270,0,85960,0
req2024-05-12T19:13:14.367066300Z0.43521958099240776,1706691991440,1706692060320,0,68880,0
req2024-05-12T19:13:14.358523900Z0.7824560972550306,1706691971000,1706692034770,0,63770,0
req2024-05-12T19:13:14.359505600Z0.10826014734755551,1706692027070,1706692102390,0,75320,0
req2024-05-12T19:13:14.391235600Z0.022178339965641225,1706691999910,1706692102460,0,102550,0
req2024-05-12T19:13:14.358523900Z0.0010850988061377187,1706691970020,1706692034490,0,64470,0
req2024-05-12T19:13:14.349307800Z0.3417718668246965,1706691959450,1706691996270,0,36820,0
req2024-05-12T19:13:14.377158400Z0.03756238361906883,1706691926410,1706691942020,0,15610,0
req2024-05-12T19:13:14.344308100Z0.46893981910370375,1706691971910,1706692061020,0,89110,0
req2024-05-12T19:13:14.366057900Z0.24618034016806434,1706692016500,1706692102530,0,86030,0
req2024-05-12T19:13:14.361167Z0.13103597185510285,1706691968760,1706692061160,0,92400,0
req2024-05-12T19:13:14.385459700Z0.2263882937442755,1706691880770,1706691916260,0,35490,0
req2024-05-12T19:13:14.383344400Z0.6270371601469213,1706691973240,1706692034420,0,61180,0
req2024-05-12T19:13:14.382344500Z0.7433044310525903,1706691981430,1706692055560,0,74130,0
req2024-05-12T19:13:14.379179900Z0.8947068279148073,1706692002290,1706692100780,0,98490,0
req2024-05-12T19:13:14.342329100Z0.13088992829998192,1706691982830,1706692061230,0,78400,0
req2024-05-12T19:13:14.346308500Z0.25331343268485684,1706691875100,1706691895120,0,20020,0
req2024-05-12T19:13:14.345325Z0.8128956407377741,1706691974150,1706692060880,0,86730,0
req2024-05-12T19:13:14.341183600Z0.22626225060134886,1706691960360,1706691966240,0,5880,0
req2024-05-12T19:13:14.350322900Z0.10006776965643827,1706691982900,1706692059480,0,76580,0
req2024-05-12T19:13:14.380172200Z0.5312819695997524,1706691998440,1706692061510,0,63070,0
req2024-05-12T19:13:14.389481800Z0.6014062819380515,1706691891690,1706691916260,0,24570,0
req2024-05-12T19:13:14.389481800Z0.44888671541903546,1706691871040,1706691893440,0,22400,0
req2024-05-12T19:13:14.378151100Z0.030649333867589057,1706691961130,1706691998090,0,36960,0
req2024-05-12T19:13:14.347307600Z0.8680286199121208,1706691874820,1706691896100,0,21280,0
req2024-05-12T19:13:14.368061500Z0.23895133560452653,1706691891130,1706691919760,0,28630,0
req2024-05-12T19:13:14.380172200Z0.5762491917567996,1706691963790,1706691996270,0,32480,0
req2024-05-12T19:13:14.342329100Z0.21426706898437264,1706691970930,1706692059480,0,88550,0
req2024-05-12T19:13:14.392176800Z0.04100778617766676,1706691970510,1706692060110,0,89600,0
req2024-05-12T19:13:14.339182500Z0.08211477611930118,1706691936420,1706691950770,0,14350,0
req2024-05-12T19:13:14.384352Z0.21863437103467176,1706691878880,1706691914020,0,35140,0
req2024-05-12T19:13:14.337196400Z0.24209633637712058,1706691886580,1706691917940,0,31360,0
req2024-05-12T19:13:14.372167100Z0.27477454795107115,1706691973380,1706692061230,0,87850,0
req2024-05-12T19:13:14.357521600Z0.9910795295354778,1706691981360,1706692060600,0,79240,0
req2024-05-12T19:13:14.370062Z0.8891161254750622,1706691870480,1706691892880,0,22400,0
req2024-05-12T19:13:14.371061Z0.39290430610263083,1706692002290,1706692102320,0,100030,0
req2024-05-12T19:13:14.380172200Z0.8787064117742531,1706691898900,1706691918360,0,19460,0
req2024-05-12T19:13:14.386452300Z0.5610329084264496,1706691967920,1706692060880,0,92960,0
req2024-05-12T19:13:14.349307800Z0.2610148231698757,1706692002220,1706692098610,0,96390,0
req2024-05-12T19:13:14.359505600Z0.6393618122445708,1706691973030,1706692059970,0,86940,0
req2024-05-12T19:13:14.359505600Z0.07392226350381303,1706691895890,1706691919830,0,23940,0
req2024-05-12T19:13:14.379179900Z0.5917085258297112,1706691959520,1706691996200,0,36680,0
req2024-05-12T19:13:14.347307600Z0.040637401959997654,1706691869430,1706691892110,0,22680,0
req2024-05-12T19:13:14.355522700Z0.07480302570901809,1706691970370,1706692059690,0,89320,0
req2024-05-12T19:13:14.376158200Z0.06754011163380202,1706691971000,1706692059270,0,88270,0
req2024-05-12T19:13:14.362062200Z0.6857763014113228,1706691974500,1706692034560,0,60060,0
req2024-05-12T19:13:14.374173200Z0.9500435414016375,1706691971420,1706692059760,0,88340,0
req2024-05-12T19:13:14.377158400Z0.2524341028541509,1706691973240,1706692055420,0,82180,0
req2024-05-12T19:13:14.364058400Z0.40300989008078403,1706691957980,1706691965470,0,7490,0
req2024-05-12T19:13:14.351326900Z0.26710955240157996,1706691878740,1706691914580,0,35840,0
req2024-05-12T19:13:14.366057900Z0.4209291863022758,1706691970580,1706692059760,0,89180,0
req2024-05-12T19:13:14.386452300Z0.22838670505932912,1706691872650,1706691892530,0,19880,0
req2024-05-12T19:13:14.348322700Z0.0456167427741756,1706691969460,1706692061300,0,91840,0
req2024-05-12T19:13:14.384352Z0.49363729832153513,1706691883570,1706691915140,0,31570,0
